capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Funciones Polinomiales y Racionales,Funciones racionales,medio,Intersecciones con el eje $x$ de $r(x) = \frac{2x^2 + 7x - 4}{x^2 + x - 2}$:,$x = 1$ y $x = -2$,$x = \frac{1}{2}$ y $x = -4$,$x = 2$ y $x = -4$,$x = -\frac{1}{2}$ y $x = 4$,B,"Numerador: $2x^2+7x-4 = (2x-1)(x+4) = 0$, $x = \frac{1}{2}$ y $x = -4$. No anulan el denominador $(x-1)(x+2)$."
Funciones Polinomiales y Racionales,Funciones racionales,dificil,¿Asíntota diagonal de $r(x) = \frac{x^2 - 4x - 5}{x - 3}$?,$y = x - 3$,$y = x + 1$,$y = x - 1$,$y = x + 3$,C,"Dividiendo: $r(x) = x - 1 - \frac{8}{x-3}$. Cuando $x \to \pm\infty$, la asíntota diagonal es $y = x - 1$."
Funciones Polinomiales y Racionales,Funciones racionales,dificil,"Para $r(x) = \frac{(2x-1)(x+4)}{(x-1)(x+2)}$, halle la asíntota horizontal y $r(0)$.",Asíntota $y = 2$; $r(0) = -4$,Asíntota $y = 2$; $r(0) = -2$,Asíntota $y = \frac{1}{2}$; $r(0) = 2$,Asíntota $y = 2$; $r(0) = 2$,D,Grados iguales: $y = \frac{2}{1} = 2$. $r(0) = \frac{(-1)(4)}{(-1)(2)} = \frac{-4}{-2} = 2$.
Funciones Polinomiales y Racionales,Funciones racionales,dificil,¿Cuántas asíntotas verticales tiene $r(x) = \frac{x^2 - 1}{x^3 - x}$?,$1$,$3$,$2$,$0$,A,Simplificando: $\frac{x^2-1}{x(x^2-1)} = \frac{1}{x}$ (para $x \neq \pm 1$). La única asíntota vertical es $x = 0$. En $x = \pm 1$ hay huecos.
Funciones Polinomiales y Racionales,Funciones racionales,dificil,Todas las asíntotas de $r(x) = \frac{2x^2 + x - 1}{x + 2}$:,Vertical: $x = -2$; horizontal: $y = 2$,Vertical: $x = -2$; diagonal: $y = 2x - 3$,Vertical: $x = 2$; diagonal: $y = 2x - 3$,Vertical: $x = -2$; diagonal: $y = 2x + 3$,B,"Vertical: $x = -2$. Dividiendo: cociente $2x-3$, residuo $5$. $r(x) = 2x-3+\frac{5}{x+2}$. Asíntota diagonal: $y = 2x-3$."
Funciones Polinomiales y Racionales,Funciones racionales,dificil,Simplifique $r(x) = \frac{x^2+2x-8}{x^2-4}$ e identifique la discontinuidad removible.,$\frac{x+4}{x+2}$; discontinuidad removible en $x = -2$,$\frac{x-4}{x-2}$; discontinuidad removible en $x = -2$,$\frac{x+4}{x+2}$; discontinuidad removible en $x = 2$,No se puede simplificar,C,$\frac{(x+4)(x-2)}{(x-2)(x+2)} = \frac{x+4}{x+2}$ para $x \neq 2$. En $x = 2$ hay discontinuidad removible. En $x = -2$ hay asíntota vertical.
Funciones Polinomiales y Racionales,Funciones racionales,dificil,"Una función racional tiene asíntota vertical $x = 1$, horizontal $y = 3$ e intersección $y = -6$ con el eje $y$. ¿Cuál es?",$r(x) = \frac{3x + 6}{x + 1}$,$r(x) = \frac{3x - 6}{x - 1}$,$r(x) = \frac{6x + 3}{x - 1}$,$r(x) = \frac{3x + 6}{x - 1}$,D,"$\frac{3x+6}{x-1}$: vertical $x = 1$ ✓, horizontal $y = 3$ ✓, $r(0) = \frac{6}{-1} = -6$ ✓."
Funciones Polinomiales y Racionales,Polinomios,facil,$x^3 - x = $:,$x(x-1)(x+1)$,$x^3$,$3x$,$x^2$,A,Factor común y diferencia de cuadrados.
Funciones Polinomiales y Racionales,Ceros,facil,Ceros de $x^2 - 5x + 6 = $:,"$1, 5$","$2, 3$","$1, 6$","$0, 5$",B,Factorizar: $(x-2)(x-3)$.
Funciones Polinomiales y Racionales,Funciones racionales,facil,$f(x) = 1/(x-2)$ asíntota vertical:,$x = 0$,$x = 2$,$y = 0$,Sin asíntota,B,Denominador anulado.
