capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Métodos de Integración,Sustitución trigonométrica,facil,Calcula $\int\dfrac{dx}{x^{2}+4}$.,$\arctan\left(\dfrac{x}{2}\right)+C$,$\dfrac{1}{2}\arctan\left(\dfrac{x}{2}\right)+C$,$\dfrac{1}{4}\arctan(x)+C$,$\ln(x^{2}+4)+C$,B,"Fórmula: $\int\tfrac{dx}{x^{2}+a^{2}}=\tfrac{1}{a}\arctan(x/a)+C$, con $a=2$."
Métodos de Integración,Sustitución trigonométrica,facil,"Al sustituir $x=3\sin\theta$, ¿qué es $dx$?","$dx=-3\cos\theta\,d\theta$","$dx=3\sin\theta\,d\theta$","$dx=\cos\theta\,d\theta$","$dx=3\cos\theta\,d\theta$",D,"Derivando: si $x=3\sin\theta$, $dx=3\cos\theta\,d\theta$."
Métodos de Integración,Sustitución trigonométrica,medio,"Calcula $\int\sqrt{4-x^{2}}\,dx$.",$2\arcsin\left(\dfrac{x}{2}\right)+\dfrac{x\sqrt{4-x^{2}}}{2}+C$,$2\arcsin\left(\dfrac{x}{2}\right)-\dfrac{x\sqrt{4-x^{2}}}{2}+C$,$\dfrac{(4-x^{2})^{3/2}}{3}+C$,$-\sqrt{4-x^{2}}+C$,A,"Con $x=2\sin\theta$: $\int 4\cos^{2}\theta\,d\theta=2\theta+\sin(2\theta)+C$, regresa a $x$."
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{\sqrt{x^{2}+1}}$.,$\arctan(x)+C$,$\ln\lvert x+\sqrt{x^{2}+1}\rvert+C$,$\sqrt{x^{2}+1}+C$,$\arcsin(x)+C$,B,"Con $x=\tan\theta$: $\int\sec\theta\,d\theta=\ln\lvert\sec\theta+\tan\theta\rvert+C=\ln\lvert x+\sqrt{x^{2}+1}\rvert+C$."
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{x^{2}\sqrt{x^{2}-1}}$.,$-\dfrac{\sqrt{x^{2}-1}}{x}+C$,$\arccos\left(\dfrac{1}{x}\right)+C$,$\dfrac{\sqrt{x^{2}-1}}{x}+C$,$\sqrt{x^{2}-1}+C$,C,"Con $x=\sec\theta$: $\int\cos\theta\,d\theta=\sin\theta+C=\tfrac{\sqrt{x^{2}-1}}{x}+C$."
Métodos de Integración,Sustitución trigonométrica,medio,"Calcula $\int\dfrac{x^{2}}{\sqrt{1-x^{2}}}\,dx$.",$\dfrac{1}{2}\arcsin(x)+\dfrac{x\sqrt{1-x^{2}}}{2}+C$,$\dfrac{x^{3}}{3\sqrt{1-x^{2}}}+C$,$-\sqrt{1-x^{2}}+C$,$\dfrac{1}{2}\arcsin(x)-\dfrac{x\sqrt{1-x^{2}}}{2}+C$,D,"Con $x=\sin\theta$: $\int\sin^{2}\theta\,d\theta=\tfrac{\theta}{2}-\tfrac{\sin(2\theta)}{4}+C=\tfrac{\arcsin x}{2}-\tfrac{x\sqrt{1-x^{2}}}{2}+C$."
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{(x^{2}+1)^{2}}$.,$\dfrac{1}{2}\left[\arctan(x)+\dfrac{x}{x^{2}+1}\right]+C$,$\dfrac{\arctan(x)}{2}-\dfrac{x}{2(x^{2}+1)}+C$,$\arctan(x)+C$,$\dfrac{1}{x^{2}+1}+C$,A,"Con $x=\tan\theta$: $\int\cos^{2}\theta\,d\theta=\tfrac{\theta}{2}+\tfrac{\sin(2\theta)}{4}+C=\tfrac{1}{2}[\arctan x+\tfrac{x}{x^{2}+1}]+C$."
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{\sqrt{x^{2}-4}}$.,$\dfrac{1}{2}\ln\lvert x+\sqrt{x^{2}-4}\rvert+C$,$\ln\lvert x+\sqrt{x^{2}-4}\rvert+C$,$\text{arcsec}\left(\dfrac{x}{2}\right)+C$,$\sqrt{x^{2}-4}+C$,B,"Con $x=2\sec\theta$: $\int\sec\theta\,d\theta=\ln\lvert\sec\theta+\tan\theta\rvert+C=\ln\lvert x+\sqrt{x^{2}-4}\rvert+C$ (absorbe $\ln 2$)."
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{x^{2}+2x+5}$ completando el cuadrado.,$\arctan(x+1)+C$,$\dfrac{1}{2}\arctan(x+1)+C$,$\dfrac{1}{2}\arctan\left(\dfrac{x+1}{2}\right)+C$,$\ln(x^{2}+2x+5)+C$,C,$x^{2}+2x+5=(x+1)^{2}+4$; con $u=x+1$: $\int\tfrac{du}{u^{2}+4}=\tfrac{1}{2}\arctan(u/2)+C$.
Métodos de Integración,Sustitución trigonométrica,medio,Calcula $\int\dfrac{dx}{\sqrt{-x^{2}+6x}}$ completando el cuadrado.,$\arcsin\left(\dfrac{x-3}{9}\right)+C$,$\arctan\left(\dfrac{x-3}{3}\right)+C$,$\sqrt{9-(x-3)^{2}}+C$,$\arcsin\left(\dfrac{x-3}{3}\right)+C$,D,$-x^{2}+6x=9-(x-3)^{2}$; con $u=x-3$: $\int\tfrac{du}{\sqrt{9-u^{2}}}=\arcsin(u/3)+C$.
Métodos de Integración,Sustitución trigonométrica,dificil,"Calcula $\int\sqrt{x^{2}+1}\,dx$.",$\dfrac{x\sqrt{x^{2}+1}+\ln\lvert x+\sqrt{x^{2}+1}\rvert}{2}+C$,$\dfrac{(x^{2}+1)^{3/2}}{3}+C$,$\dfrac{x\sqrt{x^{2}+1}-\ln\lvert x+\sqrt{x^{2}+1}\rvert}{2}+C$,$x\sqrt{x^{2}+1}+C$,A,"Con $x=\tan\theta$: $\int\sec^{3}\theta\,d\theta=\tfrac{1}{2}[\sec\theta\tan\theta+\ln\lvert\sec\theta+\tan\theta\rvert]+C$ y regresar a $x$."
Métodos de Integración,Sustitución trigonométrica,dificil,"Calcula $\int\dfrac{\sqrt{9-x^{2}}}{x^{2}}\,dx$.",$\dfrac{\sqrt{9-x^{2}}}{x}+\arcsin\left(\dfrac{x}{3}\right)+C$,$-\dfrac{\sqrt{9-x^{2}}}{x}-\arcsin\left(\dfrac{x}{3}\right)+C$,$-\dfrac{1}{x}\sqrt{9-x^{2}}+C$,$-3\arcsin\left(\dfrac{x}{3}\right)+C$,B,"Con $x=3\sin\theta$: $\int\cot^{2}\theta\,d\theta=-\cot\theta-\theta+C$; regresando: $-\tfrac{\sqrt{9-x^{2}}}{x}-\arcsin(x/3)+C$."
Métodos de Integración,Sustitución trigonométrica,dificil,Calcula $\int\dfrac{dx}{x\sqrt{x^{2}+1}}$.,$\arctan(x)+C$,$\ln\lvert x+\sqrt{x^{2}+1}\rvert+C$,$\ln\left\lvert\dfrac{x}{1+\sqrt{x^{2}+1}}\right\rvert+C$,$\dfrac{1}{\sqrt{x^{2}+1}}+C$,C,"Con $x=\tan\theta$: $\int\csc\theta\,d\theta=\ln\lvert\csc\theta-\cot\theta\rvert+C$ y regresando a $x$."
Métodos de Integración,Sustitución trigonométrica,dificil,"Calcula $\int\dfrac{x^{2}}{\sqrt{x^{2}+4}}\,dx$.",$\dfrac{x\sqrt{x^{2}+4}}{2}+2\ln\lvert x+\sqrt{x^{2}+4}\rvert+C$,$\sqrt{x^{2}+4}+C$,$\dfrac{x^{3}}{3\sqrt{x^{2}+4}}+C$,$\dfrac{x\sqrt{x^{2}+4}}{2}-2\ln\lvert x+\sqrt{x^{2}+4}\rvert+C$,D,"Con $x=2\tan\theta$: $4\int\tan^{2}\theta\sec\theta\,d\theta=4\int(\sec^{3}\theta-\sec\theta)d\theta$, regresando da la respuesta."
Métodos de Integración,Sustitución trigonométrica,dificil,"Calcula $\int_{0}^{2}\sqrt{4-x^{2}}\,dx$.",$2\pi$,$4$,$\pi$,$\dfrac{\pi}{2}$,C,Es el área de un cuarto de círculo de radio 2: $\tfrac{1}{4}\pi(2)^{2}=\pi$.
Métodos de Integración,Sustitución trigonométrica,dificil,Calcula $\int\dfrac{dx}{\sqrt{x^{2}-2x+10}}$ completando el cuadrado.,$\ln\lvert(x-1)+\sqrt{x^{2}-2x+10}\rvert+C$,$\arctan\left(\dfrac{x-1}{3}\right)+C$,$\arcsin\left(\dfrac{x-1}{3}\right)+C$,$\sqrt{x^{2}-2x+10}+C$,A,$x^{2}-2x+10=(x-1)^{2}+9$; con $u=x-1$: $\int\tfrac{du}{\sqrt{u^{2}+9}}=\ln\lvert u+\sqrt{u^{2}+9}\rvert+C$.
Métodos de Integración,División polinomial,facil,¿Cuándo es necesario aplicar división polinomial antes de integrar una fracción racional $\dfrac{P(x)}{Q(x)}$?,Cuando $\deg(P)\ge\deg(Q)$,Cuando $\deg(P)<\deg(Q)$,"Siempre, sin importar los grados",Nunca; la división polinomial no aplica a integrales,A,"Para descomponer en fracciones parciales la fracción debe ser propia, es decir $\deg(P)<\deg(Q)$."
Métodos de Integración,División polinomial,facil,"Calcula $\int\dfrac{x^{2}}{x+1}\,dx$ realizando primero la división polinomial.",$\dfrac{x^{2}}{2}+x+\ln\lvert x+1\rvert+C$,$\dfrac{x^{2}}{2}-x+\ln\lvert x+1\rvert+C$,$\ln\lvert x+1\rvert+C$,$\dfrac{x^{3}}{3(x+1)}+C$,B,$\tfrac{x^{2}}{x+1}=x-1+\tfrac{1}{x+1}$. Integrando: $\tfrac{x^{2}}{2}-x+\ln\lvert x+1\rvert+C$.
Métodos de Integración,División polinomial,facil,"Calcula $\int\dfrac{x+3}{x-1}\,dx$.",$x+\ln\lvert x-1\rvert+C$,$\ln\lvert x-1\rvert+C$,$x+4\ln\lvert x-1\rvert+C$,$x-4\ln\lvert x-1\rvert+C$,C,$\tfrac{x+3}{x-1}=1+\tfrac{4}{x-1}$. Integrando: $x+4\ln\lvert x-1\rvert+C$.
Métodos de Integración,División polinomial,facil,"Al dividir $x^{2}+3x+5$ entre $x+1$, el cociente y el resto son:","Cociente $x+3$, resto $5$","Cociente $x$, resto $3x+5$","Cociente $x^{2}+3$, resto $5$","Cociente $x+2$, resto $3$",D,División larga: $x^{2}+3x+5=(x+1)(x+2)+3$.
Métodos de Integración,División polinomial,facil,"Calcula $\int\dfrac{x^{2}+1}{x}\,dx$.",$\dfrac{x^{2}}{2}-\ln\lvert x\rvert+C$,$\dfrac{x^{2}}{2}+\ln\lvert x\rvert+C$,$\dfrac{x^{3}}{3x}+C$,$\ln\lvert x\rvert+C$,B,$\tfrac{x^{2}+1}{x}=x+\tfrac{1}{x}$. Integrando: $\tfrac{x^{2}}{2}+\ln\lvert x\rvert+C$.
Métodos de Integración,División polinomial,facil,"Calcula $\int\dfrac{2x^{2}-1}{x}\,dx$.",$x^{2}+\ln\lvert x\rvert+C$,$\dfrac{2x^{2}}{2}-\ln x+C$,$2\ln\lvert x\rvert+C$,$x^{2}-\ln\lvert x\rvert+C$,D,$\tfrac{2x^{2}-1}{x}=2x-\tfrac{1}{x}$. Integrando: $x^{2}-\ln\lvert x\rvert+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{x^{3}}{x^{2}+1}\,dx$.",$\dfrac{x^{2}}{2}-\dfrac{1}{2}\ln(x^{2}+1)+C$,$\dfrac{x^{2}}{2}+\dfrac{1}{2}\ln(x^{2}+1)+C$,$\dfrac{x^{4}}{4(x^{2}+1)}+C$,$\ln(x^{2}+1)+C$,A,$\tfrac{x^{3}}{x^{2}+1}=x-\tfrac{x}{x^{2}+1}$. Integrando: $\tfrac{x^{2}}{2}-\tfrac{1}{2}\ln(x^{2}+1)+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{x^{2}+x+1}{x+1}\,dx$.",$\dfrac{x^{2}}{2}-\ln\lvert x+1\rvert+C$,$\dfrac{x^{2}}{2}+\ln\lvert x+1\rvert+C$,$\ln\lvert x+1\rvert+C$,$x+\ln\lvert x+1\rvert+C$,B,$\tfrac{x^{2}+x+1}{x+1}=x+\tfrac{1}{x+1}$. Integrando: $\tfrac{x^{2}}{2}+\ln\lvert x+1\rvert+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{2x^{3}-3x^{2}+4x-5}{x^{2}+1}\,dx$.",$x^{2}-3x-\ln(x^{2}+1)+2\arctan(x)+C$,$\dfrac{x^{4}}{2}-x^{3}+\ln(x^{2}+1)+C$,$x^{2}-3x+\ln(x^{2}+1)-2\arctan(x)+C$,$x^{2}-3x+\arctan(x)+C$,C,División: $2x-3+\tfrac{2x-2}{x^{2}+1}$. Integrando cada término: $x^{2}-3x+\ln(x^{2}+1)-2\arctan x+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{x^{3}+2x^{2}-x+1}{x-1}\,dx$.",$\dfrac{x^{3}}{3}-\dfrac{3x^{2}}{2}+2x+\ln\lvert x-1\rvert+C$,$\dfrac{x^{4}}{4(x-1)}+C$,$x^{2}+3x+\ln\lvert x-1\rvert+C$,$\dfrac{x^{3}}{3}+\dfrac{3x^{2}}{2}+2x+3\ln\lvert x-1\rvert+C$,D,División: $x^{2}+3x+2+\tfrac{3}{x-1}$. Integrando: $\tfrac{x^{3}}{3}+\tfrac{3x^{2}}{2}+2x+3\ln\lvert x-1\rvert+C$.
Métodos de Integración,División polinomial,medio,"Al dividir $2x^{3}-x+1$ entre $x^{2}+2$, el cociente es:","$2x$, con resto $-5x+1$","$2x^{2}-5$, con resto $1$","$x$, con resto $-3x+1$","$2x+1$, con resto $-4x$",A,División larga estándar: $2x^{3}-x+1=(x^{2}+2)(2x)+(-5x+1)$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{x^{4}}{x^{2}+1}\,dx$.",$\dfrac{x^{3}}{3}+x-\arctan(x)+C$,$\dfrac{x^{3}}{3}-x+\arctan(x)+C$,$\dfrac{x^{5}}{5(x^{2}+1)}+C$,$\dfrac{x^{3}}{3}+\arctan(x)+C$,B,$\tfrac{x^{4}}{x^{2}+1}=x^{2}-1+\tfrac{1}{x^{2}+1}$. Integrando: $\tfrac{x^{3}}{3}-x+\arctan x+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int\dfrac{x^{2}+2x+3}{x+1}\,dx$.",$\dfrac{x^{2}}{2}+x-2\ln\lvert x+1\rvert+C$,$\dfrac{x^{2}}{2}+2\ln\lvert x+1\rvert+C$,$\dfrac{x^{2}}{2}+x+2\ln\lvert x+1\rvert+C$,$x+2\ln\lvert x+1\rvert+C$,C,$\tfrac{x^{2}+2x+3}{x+1}=x+1+\tfrac{2}{x+1}$. Integrando: $\tfrac{x^{2}}{2}+x+2\ln\lvert x+1\rvert+C$.
Métodos de Integración,División polinomial,medio,"Calcula $\int_{0}^{1}\dfrac{x^{2}}{x+1}\,dx$.",$\dfrac{1}{2}+\ln 2$,$\ln(2)$,$\dfrac{1}{2}$,$\ln(2)-\dfrac{1}{2}$,D,$\tfrac{x^{2}}{x+1}=x-1+\tfrac{1}{x+1}$; antiderivada $\tfrac{x^{2}}{2}-x+\ln\lvert x+1\rvert$; evaluada: $\tfrac{1}{2}-1+\ln 2=\ln 2-\tfrac{1}{2}$.
Métodos de Integración,División polinomial,dificil,"Calcula $\int\dfrac{x^{5}}{x^{2}-1}\,dx$.",$\dfrac{x^{4}}{4}+\dfrac{x^{2}}{2}+\dfrac{1}{2}\ln\lvert x^{2}-1\rvert+C$,$\dfrac{x^{4}}{4}-\dfrac{x^{2}}{2}+\ln\lvert x^{2}-1\rvert+C$,$\dfrac{x^{6}}{6(x^{2}-1)}+C$,$\dfrac{x^{4}}{4}+\ln\lvert x^{2}-1\rvert+C$,A,División: $\tfrac{x^{5}}{x^{2}-1}=x^{3}+x+\tfrac{x}{x^{2}-1}$. Integrando: $\tfrac{x^{4}}{4}+\tfrac{x^{2}}{2}+\tfrac{1}{2}\ln\lvert x^{2}-1\rvert+C$.
Métodos de Integración,División polinomial,dificil,"Calcula $\int\dfrac{x^{4}+x^{3}-x^{2}-2x-1}{x^{2}+x}\,dx$.",$\dfrac{x^{3}}{3}+x+\ln\lvert x\rvert+C$,$\dfrac{x^{3}}{3}-x-\ln\lvert x\rvert+C$,$\dfrac{x^{3}}{3}+\ln\lvert x(x+1)\rvert+C$,$\dfrac{x^{5}}{5(x^{2}+x)}+C$,B,División larga: $\tfrac{x^{4}+x^{3}-x^{2}-2x-1}{x^{2}+x}=x^{2}-1-\tfrac{1}{x}$. Integrando: $\tfrac{x^{3}}{3}-x-\ln\lvert x\rvert+C$.
Métodos de Integración,División polinomial,dificil,"Calcula $\int\dfrac{3x^{2}+2x+1}{x-1}\,dx$.",$\dfrac{3x^{2}}{2}-5x+6\ln\lvert x-1\rvert+C$,$3x+\ln\lvert x-1\rvert+C$,$\dfrac{3x^{2}}{2}+5x+6\ln\lvert x-1\rvert+C$,$\dfrac{3x^{2}}{2}+5x+\ln\lvert x-1\rvert+C$,C,División: $\tfrac{3x^{2}+2x+1}{x-1}=3x+5+\tfrac{6}{x-1}$. Integrando: $\tfrac{3x^{2}}{2}+5x+6\ln\lvert x-1\rvert+C$.
Métodos de Integración,División polinomial,dificil,"Calcula $\int\dfrac{x^{4}+1}{x^{3}+x}\,dx$.",$\dfrac{x^{2}}{2}-\ln\lvert x\rvert+\ln(x^{2}+1)+C$,$\dfrac{x^{2}}{2}+\ln\lvert x(x^{2}+1)\rvert+C$,$\dfrac{x^{5}}{5(x^{3}+x)}+C$,$\dfrac{x^{2}}{2}+\ln\lvert x\rvert-\ln(x^{2}+1)+C$,D,"División: $\tfrac{x^{4}+1}{x^{3}+x}=x+\tfrac{1-x^{2}}{x(x^{2}+1)}$, y luego fracciones parciales: $\tfrac{1}{x}-\tfrac{2x}{x^{2}+1}$."
Métodos de Integración,División polinomial,dificil,"Al dividir $x^{4}+2x^{2}+3$ entre $x^{2}+1$, el cociente y el resto son:","Cociente $x^{2}-1$, resto $4$","Cociente $x^{2}+2$, resto $1$","Cociente $x^{2}+1$, resto $2$","Cociente $x^{2}$, resto $2x^{2}+3$",C,"División larga: $x^{4}+2x^{2}+3=(x^{2}+1)(x^{2}+1)+2$, es decir cociente $x^{2}+1$ y resto $2$."
Métodos de Integración,División polinomial,dificil,"Calcula $\int\dfrac{x^{3}-x+1}{x+2}\,dx$.",$\dfrac{x^{3}}{3}-x^{2}+3x-5\ln\lvert x+2\rvert+C$,$\dfrac{x^{3}}{3}-x^{2}-3x+5\ln\lvert x+2\rvert+C$,$\dfrac{x^{3}}{3}+x^{2}+3x+\ln\lvert x+2\rvert+C$,$\dfrac{x^{4}}{4(x+2)}+C$,A,División: $\tfrac{x^{3}-x+1}{x+2}=x^{2}-2x+3-\tfrac{5}{x+2}$. Integrando: $\tfrac{x^{3}}{3}-x^{2}+3x-5\ln\lvert x+2\rvert+C$.
Métodos de Integración,Fracciones parciales,facil,La descomposición en fracciones parciales de $\dfrac{1}{(x-1)(x+2)}$ es:,$\dfrac{1/3}{x-1}-\dfrac{1/3}{x+2}$,$\dfrac{1}{x-1}-\dfrac{1}{x+2}$,$\dfrac{1/3}{x-1}+\dfrac{1/3}{x+2}$,$\dfrac{1}{x-1}\cdot\dfrac{1}{x+2}$,A,Plantear $\tfrac{A}{x-1}+\tfrac{B}{x+2}$; $1=A(x+2)+B(x-1)$; en $x=1$: $A=1/3$; en $x=-2$: $B=-1/3$.
Métodos de Integración,Fracciones parciales,facil,"Calcula $\int\dfrac{1}{(x-1)(x+2)}\,dx$.",$\ln\lvert(x-1)(x+2)\rvert+C$,$\dfrac{1}{3}\ln\left\lvert\dfrac{x-1}{x+2}\right\rvert+C$,$\dfrac{1}{3}\ln\lvert(x-1)(x+2)\rvert+C$,$\dfrac{1}{x-1}-\dfrac{1}{x+2}+C$,B,De las fracciones parciales: $\int[\tfrac{1/3}{x-1}-\tfrac{1/3}{x+2}]dx=\tfrac{1}{3}[\ln\lvert x-1\rvert-\ln\lvert x+2\rvert]+C$.
Métodos de Integración,Fracciones parciales,facil,La forma correcta de descomponer $\dfrac{1}{(x-1)^{2}}$ es:,$\dfrac{A}{x-1}$,$\dfrac{A}{(x-1)^{2}}$,$\dfrac{A}{x-1}+\dfrac{B}{(x-1)^{2}}$,$\dfrac{Ax+B}{(x-1)^{2}}$,C,Para un factor lineal repetido con multiplicidad 2 se incluyen ambos términos: $\tfrac{A}{x-1}+\tfrac{B}{(x-1)^{2}}$.
Métodos de Integración,Fracciones parciales,facil,La forma correcta de descomponer $\dfrac{1}{x(x^{2}+1)}$ es:,$\dfrac{A}{x}+\dfrac{B}{x^{2}+1}$,$\dfrac{A}{x}+\dfrac{B}{x^{2}}+\dfrac{C}{x^{2}+1}$,$\dfrac{A}{x\cdot(x^{2}+1)}$,$\dfrac{A}{x}+\dfrac{Bx+C}{x^{2}+1}$,D,"Factor cuadrático irreducible requiere numerador lineal $Bx+C$, más $A/x$ para el lineal."
Métodos de Integración,Fracciones parciales,facil,"Calcula $\int\dfrac{1}{x^{2}-1}\,dx$.",$\ln\lvert x^{2}-1\rvert+C$,$\dfrac{1}{2}\ln\left\lvert\dfrac{x-1}{x+1}\right\rvert+C$,$\dfrac{1}{2}\ln\lvert x^{2}-1\rvert+C$,$\arctan(x)+C$,B,$\tfrac{1}{x^{2}-1}=\tfrac{1/2}{x-1}-\tfrac{1/2}{x+1}$. Integrando: $\tfrac{1}{2}[\ln\lvert x-1\rvert-\ln\lvert x+1\rvert]+C$.
Métodos de Integración,Fracciones parciales,facil,¿Qué condición debe cumplir la fracción $\dfrac{P(x)}{Q(x)}$ para aplicar fracciones parciales directamente?,"Debe ser impropia, $\deg(P)\ge\deg(Q)$",$Q(x)$ debe ser irreducible,$P(x)$ debe ser constante,"Debe ser propia, es decir $\deg(P)<\deg(Q)$",D,"Si $\deg(P)\ge\deg(Q)$, primero se hace división polinomial para obtener una parte propia."
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{3x+5}{x^{2}-x-2}\,dx$.",$\dfrac{11}{3}\ln\lvert x-2\rvert-\dfrac{2}{3}\ln\lvert x+1\rvert+C$,$\dfrac{2}{3}\ln\lvert x-2\rvert+\dfrac{11}{3}\ln\lvert x+1\rvert+C$,$\ln\lvert x^{2}-x-2\rvert+C$,$3\ln\lvert x-2\rvert+5\ln\lvert x+1\rvert+C$,A,$x^{2}-x-2=(x-2)(x+1)$. $\tfrac{3x+5}{(x-2)(x+1)}=\tfrac{11/3}{x-2}+\tfrac{-2/3}{x+1}$. Integrando se obtiene la respuesta.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{x+2}{x^{2}+x}\,dx$.",$-2\ln\lvert x\rvert+\ln\lvert x+1\rvert+C$,$2\ln\lvert x\rvert-\ln\lvert x+1\rvert+C$,$\ln\lvert x(x+1)\rvert+C$,$\ln\left\lvert\dfrac{x}{x+1}\right\rvert+C$,B,$\tfrac{x+2}{x(x+1)}=\tfrac{2}{x}-\tfrac{1}{x+1}$. Integrando: $2\ln\lvert x\rvert-\ln\lvert x+1\rvert+C$.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{1}{x(x-1)^{2}}\,dx$ (caso lineal repetido).",$\ln\lvert x\rvert+\ln\lvert x-1\rvert+\dfrac{1}{x-1}+C$,$-\ln\lvert x(x-1)^{2}\rvert+C$,$\ln\lvert x\rvert-\ln\lvert x-1\rvert-\dfrac{1}{x-1}+C$,$\dfrac{1}{x(x-1)}+C$,C,$\tfrac{1}{x(x-1)^{2}}=\tfrac{1}{x}-\tfrac{1}{x-1}+\tfrac{1}{(x-1)^{2}}$. Integrando: $\ln\lvert x\rvert-\ln\lvert x-1\rvert-\tfrac{1}{x-1}+C$.
Métodos de Integración,Fracciones parciales,medio,Descompón $\dfrac{x+1}{x(x^{2}+1)}$ en fracciones parciales.,$\dfrac{1}{x}+\dfrac{1}{x^{2}+1}$,$\dfrac{-1}{x}+\dfrac{x+1}{x^{2}+1}$,$\dfrac{x+1}{x}+\dfrac{1}{x^{2}+1}$,$\dfrac{1}{x}+\dfrac{-x+1}{x^{2}+1}$,D,$x+1=A(x^{2}+1)+(Bx+C)x$. En $x=0$: $A=1$; coef $x^{2}$: $A+B=0\Rightarrow B=-1$; coef $x$: $C=1$.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{x+1}{x(x^{2}+1)}\,dx$.",$\ln\lvert x\rvert-\dfrac{1}{2}\ln(x^{2}+1)+\arctan(x)+C$,$\ln\lvert x\rvert+\dfrac{1}{2}\ln(x^{2}+1)-\arctan(x)+C$,$\ln\lvert x(x^{2}+1)\rvert+C$,$\arctan(x)+C$,A,De la descomposición $\tfrac{1}{x}+\tfrac{-x+1}{x^{2}+1}$ se integra: $\ln\lvert x\rvert-\tfrac{1}{2}\ln(x^{2}+1)+\arctan x+C$.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{2x-1}{(x+1)(x-2)}\,dx$.",$\ln\lvert x+1\rvert-\ln\lvert x-2\rvert+C$,$\ln\lvert x+1\rvert+\ln\lvert x-2\rvert+C$,$2\ln\lvert x+1\rvert-\ln\lvert x-2\rvert+C$,$\ln\lvert(x+1)(x-2)\rvert+C$,B,$\tfrac{2x-1}{(x+1)(x-2)}=\tfrac{1}{x+1}+\tfrac{1}{x-2}$. Integrando: $\ln\lvert x+1\rvert+\ln\lvert x-2\rvert+C$.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{1}{x^{2}(x+1)}\,dx$ (lineal repetido).",$\dfrac{1}{x}+\ln\lvert x\rvert-\ln\lvert x+1\rvert+C$,$-\ln\lvert x^{2}(x+1)\rvert+C$,$-\dfrac{1}{x}-\ln\lvert x\rvert+\ln\lvert x+1\rvert+C$,$\dfrac{1}{x(x+1)}+C$,C,$\tfrac{1}{x^{2}(x+1)}=\tfrac{-1}{x}+\tfrac{1}{x^{2}}+\tfrac{1}{x+1}$. Integrando: $-\ln\lvert x\rvert-\tfrac{1}{x}+\ln\lvert x+1\rvert+C$.
Métodos de Integración,Fracciones parciales,medio,"Calcula $\int\dfrac{5x-2}{x^{2}-4}\,dx$.",$3\ln\lvert x-2\rvert+2\ln\lvert x+2\rvert+C$,$5\ln\lvert x-2\rvert-2\ln\lvert x+2\rvert+C$,$\ln\lvert x^{2}-4\rvert+C$,$2\ln\lvert x-2\rvert+3\ln\lvert x+2\rvert+C$,D,$\tfrac{5x-2}{(x-2)(x+2)}=\tfrac{2}{x-2}+\tfrac{3}{x+2}$. Integrando: $2\ln\lvert x-2\rvert+3\ln\lvert x+2\rvert+C$.
Métodos de Integración,Fracciones parciales,dificil,"Calcula $\int\dfrac{x^{2}+1}{(x-1)(x^{2}+4)}\,dx$.",$\dfrac{2}{5}\ln\lvert x-1\rvert+\dfrac{3}{10}\ln(x^{2}+4)+\dfrac{3}{10}\arctan\left(\dfrac{x}{2}\right)+C$,$\dfrac{2}{5}\ln\lvert x-1\rvert-\dfrac{3}{10}\ln(x^{2}+4)+\dfrac{3}{5}\arctan\left(\dfrac{x}{2}\right)+C$,$\ln\lvert(x-1)(x^{2}+4)\rvert+C$,$\ln\lvert x-1\rvert+\arctan(x)+C$,A,"Descomponer: $\tfrac{2/5}{x-1}+\tfrac{(3x/5)+(3/5)}{x^{2}+4}$, e integrar cada término por separado."
Métodos de Integración,Fracciones parciales,dificil,"Calcula $\int\dfrac{3x^{2}+x+4}{(x+1)(x^{2}+1)}\,dx$.",$3\ln\lvert x+1\rvert-\arctan(x)+C$,$3\ln\lvert x+1\rvert+\arctan(x)+C$,$\ln\lvert(x+1)(x^{2}+1)\rvert+C$,$\ln\lvert x+1\rvert+\arctan(x)+C$,B,Descomposición: $\tfrac{3}{x+1}+\tfrac{1}{x^{2}+1}$. Integrando: $3\ln\lvert x+1\rvert+\arctan x+C$.
