capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Integrales Múltiples,Integrales triples,facil,"Calcule $\int_0^1\int_0^2\int_0^3 x\,dz\,dy\,dx$.",$\frac{3}{2}$,$6$,$3$,$\frac{1}{2}$,C,"$\int_0^3 x\,dz = 3x$. $\int_0^2 3x\,dy = 6x$. $\int_0^1 6x\,dx = 3$."
Integrales Múltiples,Integrales triples,facil,"Evalúe $\iiint_B xyz^2\,dV$ donde $B = [0,1]\times[-1,2]\times[0,3]$.",$\frac{9}{4}$,$\frac{27}{4}$,$\frac{27}{2}$,$9$,B,"$\int_0^1 x\,dx = \frac{1}{2}$. $\int_{-1}^2 y\,dy = \frac{3}{2}$. $\int_0^3 z^2\,dz = 9$. Producto: $\frac{1}{2}\cdot\frac{3}{2}\cdot 9 = \frac{27}{4}$."
Integrales Múltiples,Integrales triples,medio,"Evalúe $\iiint_E z\,dV$ donde $E$ es el tetraedro acotado por $x=0$, $y=0$, $z=0$ y $x+y+z=1$.",$\frac{1}{12}$,$\frac{1}{8}$,$\frac{1}{24}$,$\frac{1}{6}$,C,"$\int_0^1\int_0^{1-x}\int_0^{1-x-y} z\,dz\,dy\,dx = \frac{1}{2}\int_0^1\int_0^{1-x}(1-x-y)^2\,dy\,dx$. Evaluando paso a paso se obtiene $\frac{1}{24}$."
Integrales Múltiples,Integrales triples,medio,"Calcule el volumen del tetraedro acotado por $x+2y+z=2$, $x=2y$, $x=0$, $y=0$ y $z=0$.",$1$,$\frac{2}{3}$,$\frac{1}{3}$,$\frac{1}{6}$,C,"Usando la integral triple con los limites apropiados y evaluando paso a paso, el volumen resulta $\frac{1}{3}$."
Integrales Múltiples,Integrales triples,medio,"Evalúe $\int_0^1\int_0^x\int_0^{xy} z\,dz\,dy\,dx$.",$\frac{1}{36}$,$\frac{1}{24}$,$\frac{1}{12}$,$\frac{1}{48}$,A,"$\int_0^{xy} z\,dz = \tfrac{x^2y^2}{2}$. $\int_0^x \tfrac{x^2y^2}{2}\,dy = \tfrac{x^5}{6}$. $\int_0^1 \tfrac{x^5}{6}\,dx = \tfrac{1}{36}$."
Integrales Múltiples,Integrales triples,medio,"Una region solida $E$ de tipo I satisface $E = \{(x,y,z): (x,y) \in D,\; u_1(x,y) \leq z \leq u_2(x,y)\}$. La integral triple se reduce a:","$\iiint_D f(x,y,z)\,dz\,dA$","$\int_{u_1}^{u_2}\iint_D f(x,y,z)\,dA\,dz$","$\iint_D f(x,y,u_2-u_1)\,dA$","$\iint_D\left[\int_{u_1(x,y)}^{u_2(x,y)} f(x,y,z)\,dz\right]dA$",D,"Para region tipo I, primero se integra en $z$ con limites que dependen de $(x,y)$, y luego se integra sobre la proyeccion $D$ en el plano $xy$."
Integrales Múltiples,Integrales triples,medio,"Calcule $\iiint_E 1\,dV$ donde $E$ esta acotado por $z = 0$, $z = x+y$, $x = 0$, $y = 0$ y $x+y = 1$.",$\frac{1}{2}$,$\frac{1}{3}$,$\frac{1}{4}$,$\frac{1}{6}$,D,"$\int_0^1\int_0^{1-x}\int_0^{x+y} dz\,dy\,dx = \int_0^1\int_0^{1-x}(x+y)\,dy\,dx$. Evaluando: $\frac{1}{6}$."
Integrales Múltiples,Integrales triples,medio,"Evalúe $\int_0^2\int_0^1\int_0^{1} (x+2z)\,dx\,dy\,dz$.",$2$,$4$,$5$,$3$,C,"$\int_0^1(x+2z)\,dx = \tfrac{1}{2}+2z$. $\int_0^1(\tfrac{1}{2}+2z)\,dy = \tfrac{1}{2}+2z$. $\int_0^2(\tfrac{1}{2}+2z)\,dz = [\tfrac{z}{2}+z^2]_0^2 = 1+4 = 5$."
Integrales Múltiples,Integrales triples,medio,"Calcule $\iiint_B e^{x+y+z}\,dV$ donde $B = [0,1]\times[0,1]\times[0,1]$.",$(e-1)^2$,$e^3-1$,$(e-1)^3$,$3(e-1)$,C,"Por separacion: $\int_0^1 e^x\,dx \cdot \int_0^1 e^y\,dy \cdot \int_0^1 e^z\,dz = (e-1)^3$."
Integrales Múltiples,Integrales triples,medio,El volumen de la region acotada por $z = 4-x^2-y^2$ y $z = 0$ (con $z \geq 0$) se calcula como:,$8\pi$,$4\pi$,$16\pi$,$2\pi$,A,"$V = \iint_D (4-x^2-y^2)\,dA$ donde $D$: $x^2+y^2 \leq 4$. En polares: $\int_0^{2\pi}\int_0^2(4-r^2)r\,dr\,d\theta = 2\pi[2r^2-\frac{r^4}{4}]_0^2 = 2\pi \cdot 4 = 8\pi$."
Integrales Múltiples,Integrales triples,dificil,"Evalúe $\iiint_E z\,dV$ donde $E$ es el solido acotado por el cilindro $x^2+y^2 = 1$, el plano $z = 0$ y el plano $z = 2-x$.",$2\pi$,$\pi$,$3\pi$,$\frac{\pi}{2}$,B,"En cilindricas: $\int_0^{2\pi}\int_0^1\int_0^{2-r\cos\theta} z\,r\,dz\,dr\,d\theta$. Evaluando la integral interna y usando simetria, el resultado es $\pi$."
Integrales Múltiples,Integrales triples,dificil,"Determine los limites de integracion para $\iiint_E f\,dV$ donde $E$ esta debajo de $z = 9-x^2-y^2$ y arriba de $z = 0$, como region tipo I con $D$ tipo I.","$\int_{-3}^3\int_{-\sqrt{9-x^2}}^{\sqrt{9-x^2}}\int_0^{9-x^2-y^2} f\,dz\,dy\,dx$","$\int_0^9\int_{-3}^3\int_{-\sqrt{9-x^2}}^{\sqrt{9-x^2}} f\,dy\,dx\,dz$","$\int_0^3\int_0^{\sqrt{9-x^2}}\int_0^9 f\,dz\,dy\,dx$","$\int_{-3}^3\int_0^9\int_0^{\sqrt{9-z}} f\,dy\,dz\,dx$",A,$D$ es el disco $x^2+y^2 \leq 9$ y $z$ va de $0$ a $9-x^2-y^2$.
Integrales Múltiples,Integrales triples,dificil,"Calcule $\iiint_E (x^2+y^2)\,dV$ donde $E$ es el solido acotado por $z = x^2+y^2$ y $z = 4$.",$\frac{32\pi}{3}$,$\frac{64\pi}{3}$,$\frac{128\pi}{3}$,$\frac{16\pi}{3}$,A,"En cilindricas: $\int_0^{2\pi}\int_0^2\int_{r^2}^4 r^2 \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^2 r^3(4-r^2)\,dr = 2\pi[r^4-\frac{r^6}{6}]_0^2 = 2\pi(16-\frac{64}{6}) = \frac{32\pi}{3}$."
Integrales Múltiples,Integrales triples,dificil,"Calcule $\int_0^1\int_0^{\sqrt{x}}\int_0^{x+y} (x+z)\,dz\,dy\,dx$.",$\frac{13}{36}$,$\frac{17}{36}$,$\frac{5}{12}$,$\frac{11}{36}$,D,"Integrando en $z$: $\int_0^{x+y}(x+z)\,dz = x(x+y)+\frac{(x+y)^2}{2}$. Continuando la evaluacion paso a paso, el resultado es $\frac{11}{36}$."
Integrales Múltiples,Integrales triples,dificil,"Invierta el orden de integracion de $\int_0^1\int_0^x\int_0^y f(x,y,z)\,dz\,dy\,dx$ para integrar primero en $x$, luego en $y$, luego en $z$.","$\int_0^1\int_z^1\int_y^1 f\,dx\,dy\,dz$","$\int_0^1\int_0^y\int_0^z f\,dx\,dy\,dz$","$\int_0^1\int_0^1\int_0^1 f\,dx\,dy\,dz$","$\int_0^1\int_0^z\int_y^1 f\,dx\,dz\,dy$",A,"La region es $0 \leq z \leq y \leq x \leq 1$. Reescribiendo: para $z$ fijo, $y$ va de $z$ a $1$ y $x$ va de $y$ a $1$."
Integrales Múltiples,Integrales triples,dificil,"Evalúe $\iiint_E y\,dV$ donde $E$ esta acotado por los planos $x=0$, $y=0$, $z=0$ y $2x+2y+z=4$.",$\frac{4}{3}$,$\frac{8}{3}$,$2$,$\frac{2}{3}$,A,"$E$: $0 \leq x \leq 2$, $0 \leq y \leq 2-x$, $0 \leq z \leq 4-2x-2y$. $\int_0^2\int_0^{2-x} y(4-2x-2y)\,dy\,dx$. Evaluando: $\frac{4}{3}$."
Integrales Múltiples,Coordenadas cilíndricas,facil,"En coordenadas cilindricas, las relaciones de conversion son $x = r\cos\theta$, $y = r\operatorname{sen}\theta$ y:",$z = r\cos\theta$,$z = r$,$z = z$,$z = \theta$,C,"En coordenadas cilindricas, la variable $z$ se mantiene igual: $z = z$."
Integrales Múltiples,Coordenadas cilíndricas,facil,El elemento de volumen en coordenadas cilindricas es:,"$dr\,d\theta\,dz$","$r^2\,dz\,dr\,d\theta$","$r\,dz\,dr\,d\theta$","$\frac{1}{r}\,dz\,dr\,d\theta$",C,"El jacobiano de la transformacion a cilindricas es $r$, por lo que $dV = r\,dz\,dr\,d\theta$."
Integrales Múltiples,Coordenadas cilíndricas,facil,La ecuacion $x^2+y^2 = 4$ en coordenadas cilindricas se escribe como:,$r = 4$,$r^2 = 2$,$r = 2$,$r = \sqrt{2}$,C,"Como $x^2+y^2 = r^2$, la ecuacion $r^2 = 4$ implica $r = 2$."
Integrales Múltiples,Coordenadas cilíndricas,facil,"Calcule $\int_0^{2\pi}\int_0^1\int_0^2 r\,dz\,dr\,d\theta$.",$\pi$,$4\pi$,$2\pi$,$8\pi$,C,"$\int_0^2 dz = 2$. $\int_0^1 r\,dr = \frac{1}{2}$. $\int_0^{2\pi}d\theta = 2\pi$. Producto: $2\pi$."
Integrales Múltiples,Coordenadas cilíndricas,facil,"Para convertir de rectangulares a cilindricas, $\tan\theta$ se calcula como:",$\frac{x}{y}$,$\frac{y}{x}$,$\frac{z}{r}$,$\frac{r}{z}$,B,De $x = r\cos\theta$ y $y = r\operatorname{sen}\theta$ se obtiene $\tan\theta = \frac{y}{x}$.
Integrales Múltiples,Coordenadas cilíndricas,facil,"El punto $(1, 1, 3)$ en coordenadas rectangulares tiene $r$ en cilindricas igual a:",$\sqrt{11}$,$\sqrt{3}$,$2$,$\sqrt{2}$,D,$r = \sqrt{x^2+y^2} = \sqrt{1+1} = \sqrt{2}$.
Integrales Múltiples,Coordenadas cilíndricas,medio,"Evalúe $\iiint_E (x^2+y^2)\,dV$ donde $E = \{(x,y,z): x^2+y^2 \leq 4,\; \sqrt{x^2+y^2} \leq z \leq 2\}$.",$\frac{16\pi}{3}$,$\frac{32\pi}{5}$,$\frac{8\pi}{5}$,$\frac{16\pi}{5}$,D,"En cilindricas: $\int_0^{2\pi}\int_0^2\int_r^2 r^2 \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^2 r^3(2-r)\,dr = 2\pi[\frac{r^4}{2}-\frac{r^5}{5}]_0^2 = 2\pi(8-\frac{32}{5}) = \frac{16\pi}{5}$."
Integrales Múltiples,Coordenadas cilíndricas,medio,Calcule el volumen del cilindro $x^2+y^2 \leq 1$ acotado por $z = 0$ y $z = 3$ usando coordenadas cilindricas.,$9\pi$,$6\pi$,$\pi$,$3\pi$,D,"$V = \int_0^{2\pi}\int_0^1\int_0^3 r\,dz\,dr\,d\theta = 2\pi \cdot \frac{1}{2} \cdot 3 = 3\pi$."
Integrales Múltiples,Coordenadas cilíndricas,medio,"Evalúe $\int_0^{2\pi}\int_0^2\int_r^2 r\,dz\,dr\,d\theta$.",$\frac{8\pi}{3}$,$\frac{4\pi}{3}$,$2\pi$,$4\pi$,A,"$\int_r^2 dz = 2-r$. $\int_0^2 r(2-r)\,dr = [r^2-\tfrac{r^3}{3}]_0^2 = 4-\tfrac{8}{3} = \tfrac{4}{3}$. Luego $2\pi \cdot \tfrac{4}{3} = \tfrac{8\pi}{3}$."
Integrales Múltiples,Coordenadas cilíndricas,medio,"Convierta $\int_{-2}^{2}\int_{-\sqrt{4-x^2}}^{\sqrt{4-x^2}}\int_{\sqrt{x^2+y^2}}^{2} (x^2+y^2)\,dz\,dy\,dx$ a coordenadas cilindricas.","$\int_0^{2\pi}\int_0^2\int_r^2 r^2\,dz\,dr\,d\theta$","$\int_0^{2\pi}\int_0^2\int_0^r r^3\,dz\,dr\,d\theta$","$\int_0^{\pi}\int_0^2\int_r^2 r^3\,dz\,dr\,d\theta$","$\int_0^{2\pi}\int_0^2\int_r^2 r^3\,dz\,dr\,d\theta$",D,"$x^2+y^2 = r^2$, $dV = r\,dz\,dr\,d\theta$. La region es $0 \leq r \leq 2$, $r \leq z \leq 2$, $0 \leq \theta \leq 2\pi$. El integrando es $r^2 \cdot r = r^3$."
Integrales Múltiples,Coordenadas cilíndricas,medio,"Evalúe $\iiint_E z\,dV$ donde $E$ es el solido interior al cilindro $x^2+y^2=1$, arriba de $z=0$ y debajo de $z=4$.",$4\pi$,$8\pi$,$2\pi$,$16\pi$,B,"$\int_0^{2\pi}\int_0^1\int_0^4 z \cdot r\,dz\,dr\,d\theta = 2\pi \cdot \frac{1}{2} \cdot [\frac{z^2}{2}]_0^4 = 2\pi \cdot \frac{1}{2} \cdot 8 = 8\pi$."
Integrales Múltiples,Coordenadas cilíndricas,medio,Calcule $\iiint_E dV$ donde $E$ es la region acotada por $z = \sqrt{x^2+y^2}$ y $z = 4$.,$\frac{64\pi}{3}$,$\frac{128\pi}{3}$,$\frac{32\pi}{3}$,$16\pi$,A,"En cilindricas: $\int_0^{2\pi}\int_0^4\int_r^4 r\,dz\,dr\,d\theta = 2\pi\int_0^4 r(4-r)\,dr = 2\pi[2r^2-\frac{r^3}{3}]_0^4 = 2\pi(32-\frac{64}{3}) = \frac{64\pi}{3}$."
Integrales Múltiples,Coordenadas cilíndricas,medio,"Evalúe $\iiint_E r\,dV$ en cilindricas donde $E$: $0 \leq r \leq 1$, $0 \leq \theta \leq 2\pi$, $0 \leq z \leq r$.",$\frac{\pi}{2}$,$\pi$,$\frac{2\pi}{3}$,$2\pi$,A,"$\int_0^{2\pi}\int_0^1\int_0^r r \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^1 r^3\,dr = \tfrac{2\pi}{4} = \tfrac{\pi}{2}$."
Integrales Múltiples,Coordenadas cilíndricas,medio,Calcule el volumen del solido acotado por el paraboloide $z = x^2+y^2$ y el plano $z = 9$.,$\frac{81\pi}{2}$,$\frac{27\pi}{2}$,$81\pi$,$27\pi$,A,"En cilindricas: $V = \int_0^{2\pi}\int_0^3\int_{r^2}^9 r\,dz\,dr\,d\theta = 2\pi\int_0^3 r(9-r^2)\,dr = 2\pi[\frac{9r^2}{2}-\frac{r^4}{4}]_0^3 = 2\pi\cdot\frac{81}{4} = \frac{81\pi}{2}$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Evalúe $\iiint_E (x^2+y^2)\,dV$ donde $E$ esta acotado por $x^2+y^2 \leq 4$, $z \geq \sqrt{x^2+y^2}$ y $z \leq 2$.",$\frac{16\pi}{5}$,$\frac{32\pi}{5}$,$\frac{8\pi}{3}$,$\frac{64\pi}{5}$,A,"En cilindricas: $\int_0^{2\pi}\int_0^2\int_r^2 r^2 \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^2 r^3(2-r)\,dr = 2\pi(\frac{16}{4}-\frac{32}{5}) = \frac{16\pi}{5}$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Calcule $\iiint_E e^z\,dV$ donde $E$ es la region encerrada por $x^2+y^2=1$, $z=0$ y $z=x^2+y^2$.",$\pi(e-2)$,$2\pi(e-2)$,$\pi(e-1)$,$2\pi(e-1)$,A,"$\int_0^{2\pi}\int_0^1\int_0^{r^2} e^z \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^1 r(e^{r^2}-1)\,dr = 2\pi[\tfrac{e^{r^2}}{2}-\tfrac{r^2}{2}]_0^1 = 2\pi(\tfrac{e-1}{2}-\tfrac{1}{2}) = \pi(e-2)$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Evalúe $\iiint_E \sqrt{x^2+y^2}\,dV$ donde $E$ es el cono $z = \sqrt{x^2+y^2}$ con $0 \leq z \leq 3$.",$\frac{27\pi}{2}$,$\frac{81\pi}{4}$,$9\pi$,$\frac{81\pi}{2}$,A,"En cilindricas: $\int_0^{2\pi}\int_0^3\int_r^3 r \cdot r\,dz\,dr\,d\theta = 2\pi\int_0^3 r^2(3-r)\,dr = 2\pi[r^3-\frac{r^4}{4}]_0^3 = 2\pi(27-\frac{81}{4}) = \frac{27\pi}{2}$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Determine $\iiint_E z\,dV$ donde $E$ esta entre los paraboloides $z = x^2+y^2$ y $z = 8-x^2-y^2$.",$\frac{128\pi}{3}$,$64\pi$,$\frac{64\pi}{3}$,$16\pi$,B,"Los paraboloides se intersectan en $r=2$. $\int_0^{2\pi}\int_0^2\int_{r^2}^{8-r^2} z \cdot r\,dz\,dr\,d\theta = \pi\int_0^2 r[(8-r^2)^2-r^4]\,dr = \pi\int_0^2 r(64-16r^2)\,dr = \pi[32r^2-4r^4]_0^2 = \pi(128-64) = 64\pi$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Calcule $\iiint_E x^2\,dV$ donde $E$ es el cilindro solido $x^2+y^2 \leq 1$, $0 \leq z \leq 1$.",$\frac{\pi}{4}$,$\frac{\pi}{2}$,$\pi$,$\frac{\pi}{8}$,A,"$x^2 = r^2\cos^2\theta$. $\int_0^{2\pi}\int_0^1\int_0^1 r^2\cos^2\theta \cdot r\,dz\,dr\,d\theta = \int_0^{2\pi}\cos^2\theta\,d\theta \cdot \int_0^1 r^3\,dr \cdot 1 = \pi \cdot \frac{1}{4} = \frac{\pi}{4}$."
Integrales Múltiples,Coordenadas cilíndricas,dificil,"Evalúe $\int_0^{2\pi}\int_0^2\int_0^{4-r^2} r^3\,dz\,dr\,d\theta$.",$\frac{64\pi}{3}$,$\frac{128\pi}{3}$,$16\pi$,$\frac{32\pi}{3}$,D,"$\int_0^{4-r^2} dz = 4-r^2$. $\int_0^2 r^3(4-r^2)\,dr = [r^4-\frac{r^6}{6}]_0^2 = 16-\frac{64}{6} = \frac{16}{3}$. Luego $2\pi \cdot \frac{16}{3} = \frac{32\pi}{3}$."
Integrales Múltiples,Coordenadas esféricas,facil,"En coordenadas esfericas, las relaciones de conversion son $x = \rho\operatorname{sen}\phi\cos\theta$, $y = \rho\operatorname{sen}\phi\operatorname{sen}\theta$ y:",$z = \rho$,$z = \rho\operatorname{sen}\phi$,$z = \rho\cos\phi$,$z = \rho\cos\theta$,C,"En coordenadas esfericas, $z = \rho\cos\phi$ donde $\phi$ es el angulo desde el eje $z$ positivo."
Integrales Múltiples,Coordenadas esféricas,facil,El elemento de volumen en coordenadas esfericas es:,"$\rho\,d\rho\,d\theta\,d\phi$","$\rho^2\,d\rho\,d\theta\,d\phi$","$\rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi$","$\rho^2\cos\phi\,d\rho\,d\theta\,d\phi$",C,"El jacobiano de la transformacion a esfericas es $\rho^2\operatorname{sen}\phi$, por lo que $dV = \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi$."
Integrales Múltiples,Coordenadas esféricas,facil,La esfera $x^2+y^2+z^2 = 9$ en coordenadas esfericas se escribe como:,$\rho = 9$,$\rho = 3$,$\rho^2 = 3$,$\rho = \sqrt{3}$,B,"Como $x^2+y^2+z^2 = \rho^2$, la ecuacion $\rho^2 = 9$ implica $\rho = 3$."
Integrales Múltiples,Coordenadas esféricas,facil,"En coordenadas esfericas, el angulo $\phi$ varia entre:",$-\pi$ y $\pi$,$0$ y $2\pi$,$0$ y $\pi$,$0$ y $\frac{\pi}{2}$,C,"$\phi$ es el angulo medido desde el eje $z$ positivo, y varia de $0$ (polo norte) a $\pi$ (polo sur)."
Integrales Múltiples,Coordenadas esféricas,facil,La distancia de un punto al origen en coordenadas esfericas es:,$\sqrt{\rho^2+\theta^2}$,$\rho\operatorname{sen}\phi$,$\rho$,$\rho\cos\phi$,C,"Por definicion, $\rho = \sqrt{x^2+y^2+z^2}$ es la distancia al origen."
Integrales Múltiples,Coordenadas esféricas,facil,"Calcule $\int_0^{\pi}\int_0^{2\pi}\int_0^1 \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi$.",$\pi$,$\frac{2\pi}{3}$,$4\pi$,$\frac{4\pi}{3}$,D,"$\int_0^1 \rho^2\,d\rho = \frac{1}{3}$. $\int_0^{2\pi}d\theta = 2\pi$. $\int_0^{\pi}\operatorname{sen}\phi\,d\phi = 2$. Producto: $\frac{4\pi}{3}$. Esto es el volumen de la esfera unitaria."
Integrales Múltiples,Coordenadas esféricas,medio,"Evalúe $\iiint_B e^{(x^2+y^2+z^2)^{3/2}}\,dV$ donde $B$ es la esfera unitaria $x^2+y^2+z^2 \leq 1$.",$\frac{4\pi e}{3}$,$\frac{2\pi(e-1)}{3}$,$4\pi(e-1)$,$\frac{4\pi(e-1)}{3}$,D,"En esfericas: $\int_0^{\pi}\int_0^{2\pi}\int_0^1 e^{\rho^3}\rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi \cdot \frac{1}{3}\int_0^1 3\rho^2 e^{\rho^3}\,d\rho = \frac{4\pi}{3}(e-1)$."
Integrales Múltiples,Coordenadas esféricas,medio,Calcule el volumen de la esfera de radio $R$ usando coordenadas esfericas.,$\frac{2\pi R^3}{3}$,$\frac{4\pi R^2}{3}$,$4\pi R^3$,$\frac{4\pi R^3}{3}$,D,"$V = \int_0^{\pi}\int_0^{2\pi}\int_0^R \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 2 \cdot 2\pi \cdot \frac{R^3}{3} = \frac{4\pi R^3}{3}$."
Integrales Múltiples,Coordenadas esféricas,medio,"Evalúe $\iiint_E \rho^2\,dV$ (en esfericas) donde $E$ es la esfera $\rho \leq 2$.",$\frac{256\pi}{5}$,$\frac{64\pi}{5}$,$\frac{32\pi}{5}$,$\frac{128\pi}{5}$,D,"$\int_0^{\pi}\int_0^{2\pi}\int_0^2 \rho^2 \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi\int_0^2 \rho^4\,d\rho = 4\pi \cdot \frac{32}{5} = \frac{128\pi}{5}$."
Integrales Múltiples,Coordenadas esféricas,medio,El cono $z = \sqrt{x^2+y^2}$ en coordenadas esfericas corresponde a:,$\rho = \cos\phi$,$\phi = \frac{\pi}{2}$,$\theta = \frac{\pi}{4}$,$\phi = \frac{\pi}{4}$,D,"$z = \sqrt{x^2+y^2}$ implica $\rho\cos\phi = \rho\operatorname{sen}\phi$, es decir $\tan\phi = 1$, asi que $\phi = \frac{\pi}{4}$."
Integrales Múltiples,Coordenadas esféricas,medio,"Calcule $\iiint_E z\,dV$ donde $E$ es el hemisferio superior de la esfera $x^2+y^2+z^2 \leq 4$.",$4\pi$,$2\pi$,$8\pi$,$\pi$,A,"$\int_0^{\pi/2}\int_0^{2\pi}\int_0^2 \rho\cos\phi \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 2\pi \cdot 4 \cdot \frac{1}{2} = 4\pi$."
Integrales Múltiples,Coordenadas esféricas,medio,"Calcule $\iiint_B \sqrt{x^2+y^2+z^2}\,dV$ donde $B$ es la esfera $x^2+y^2+z^2 \leq R^2$.",$\pi R^4$,$\frac{4\pi R^4}{4}$,$\frac{\pi R^4}{2}$,$2\pi R^4$,A,"$\int_0^{\pi}\int_0^{2\pi}\int_0^R \rho \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi \cdot \frac{R^4}{4} = \pi R^4$."
Integrales Múltiples,Coordenadas esféricas,medio,"Evalúe $\int_0^{\pi/2}\int_0^{2\pi}\int_0^3 \rho^3\operatorname{sen}\phi\cos\phi\,d\rho\,d\theta\,d\phi$.",$\frac{81\pi}{4}$,$\frac{81\pi}{2}$,$\frac{81\pi}{8}$,$81\pi$,A,"$\int_0^3 \rho^3\,d\rho = \tfrac{81}{4}$. $\int_0^{2\pi}d\theta = 2\pi$. $\int_0^{\pi/2}\operatorname{sen}\phi\cos\phi\,d\phi = \tfrac{1}{2}$. Producto: $\tfrac{81}{4}\cdot 2\pi \cdot \tfrac{1}{2} = \tfrac{81\pi}{4}$."
Integrales Múltiples,Coordenadas esféricas,medio,"La integral $\iiint_B (x^2+y^2+z^2)\,dV$ sobre la esfera unitaria vale:",$\frac{4\pi}{3}$,$\frac{4\pi}{5}$,$\frac{8\pi}{5}$,$\frac{2\pi}{5}$,B,"En esfericas: $\int_0^{\pi}\int_0^{2\pi}\int_0^1 \rho^2 \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi \cdot \frac{1}{5} = \frac{4\pi}{5}$."
Integrales Múltiples,Coordenadas esféricas,dificil,Determine el volumen del solido sobre el cono $z = \sqrt{x^2+y^2}$ y bajo la esfera $x^2+y^2+z^2 = z$.,$\frac{\pi}{8}$,$\frac{\pi}{4}$,$\frac{\pi}{6}$,$\frac{\pi}{3}$,A,"La esfera es $\rho = \cos\phi$. El cono es $\phi = \pi/4$. $V = \int_0^{2\pi}\int_0^{\pi/4}\int_0^{\cos\phi}\rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = \frac{2\pi}{3}\int_0^{\pi/4}\cos^3\phi\operatorname{sen}\phi\,d\phi = \frac{\pi}{8}$."
Integrales Múltiples,Coordenadas esféricas,dificil,"Evalúe $\iiint_E \frac{1}{\sqrt{x^2+y^2+z^2}}\,dV$ donde $E$ es la region entre las esferas $\rho = 1$ y $\rho = 3$.",$16\pi$,$8\pi$,$32\pi$,$4\pi$,A,"$\int_0^{\pi}\int_0^{2\pi}\int_1^3 \frac{1}{\rho}\rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi\int_1^3 \rho\,d\rho = 4\pi \cdot 4 = 16\pi$."
Integrales Múltiples,Coordenadas esféricas,dificil,Calcule el volumen del solido acotado por el cono $\phi = \frac{\pi}{3}$ y la esfera $\rho = 2$.,$\frac{16\pi}{3}$,$\frac{8\pi}{3}$,$\frac{4\pi}{3}$,$\frac{32\pi}{3}$,B,"$V = \int_0^{2\pi}\int_0^{\pi/3}\int_0^2 \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 2\pi \cdot \frac{8}{3} \cdot [-\cos\phi]_0^{\pi/3} = \frac{16\pi}{3} \cdot \frac{1}{2} = \frac{8\pi}{3}$."
Integrales Múltiples,Coordenadas esféricas,dificil,"Evalúe $\iiint_E z^2\,dV$ donde $E$ es la esfera unitaria $x^2+y^2+z^2 \leq 1$.",$\frac{4\pi}{5}$,$\frac{4\pi}{15}$,$\frac{2\pi}{15}$,$\frac{8\pi}{15}$,B,"$z^2 = \rho^2\cos^2\phi$. $\int_0^{\pi}\int_0^{2\pi}\int_0^1 \rho^2\cos^2\phi \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 2\pi \cdot \frac{1}{5} \cdot \frac{2}{3} = \frac{4\pi}{15}$."
Integrales Múltiples,Coordenadas esféricas,dificil,"Evalúe $\iiint_E e^{\sqrt{x^2+y^2+z^2}}\,dV$ donde $E$ es la esfera $\rho \leq 1$.",$4\pi(e-2)$,$4\pi(2e-5)$,$4\pi e$,$4\pi(3-e)$,A,"$\int_0^{\pi}\int_0^{2\pi}\int_0^1 e^{\rho}\rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 4\pi\int_0^1 \rho^2 e^{\rho}\,d\rho$. Por partes dos veces: $[\rho^2 e^{\rho}-2\rho e^{\rho}+2e^{\rho}]_0^1 = e-2e+2e-2 = e-2$. Resultado: $4\pi(e-2)$."
