capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y' + 3y = 0$, $y(0) = 2$.",$y(t) = 2e^{3t}$,$y(t) = 2e^{-3t}$,$y(t) = 3e^{-2t}$,$y(t) = 2 + 3t$,B,$sY - 2 + 3Y = 0 \Rightarrow Y(s+3) = 2 \Rightarrow Y = 2/(s+3) \Rightarrow y(t) = 2e^{-3t}$.
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y'' - y = 0$, $y(0) = 0$, $y'(0) = 1$.",$y(t) = \cosh(t)$,$y(t) = \sinh(t)$,$y(t) = \sin(t)$,$y(t) = e^{-t}$,B,$s^2 Y - 0 - 1 - Y = 0 \Rightarrow Y = 1/(s^2-1) \Rightarrow y(t) = \sinh(t)$.
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y'' + 4y = 0$, $y(0) = 0$, $y'(0) = 6$.",$y = 3\sin(2t)$,$y = 6\cos(2t)$,$y = 3\cos(2t)$,$y = 6\sin(2t)$,A,$s^2 Y - 6 + 4Y = 0 \Rightarrow Y = 6/(s^2+4) = 3\cdot 2/(s^2+4) \Rightarrow y = 3\sin(2t)$.
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y' - y = e^{2t}$, $y(0) = 0$.",$y(t) = e^{2t} - e^t$,$y(t) = e^t - e^{2t}$,$y(t) = \tfrac{1}{2}(e^{2t} - e^t)$,$y(t) = e^{2t}$,A,$sY - Y = 1/(s-2) \Rightarrow Y = 1/[(s-2)(s-1)]$. Fracciones parciales: $1/(s-2) - 1/(s-1)$. Inversa: $e^{2t} - e^t$.
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y' + y = \sin(t)$, $y(0) = 0$.",$y = \sin t - \cos t + e^{-t}$,$y = \tfrac{1}{2}(\sin t - \cos t + e^{-t})$,$y = \tfrac{1}{2}(\sin t + \cos t - e^{-t})$,$y = e^{-t}\sin t$,B,$sY + Y = 1/(s^2+1) \Rightarrow Y = 1/[(s+1)(s^2+1)]$. Fracciones parciales: $Y = \tfrac{1}{2}\big[\tfrac{1}{s+1} - \tfrac{s}{s^2+1} + \tfrac{1}{s^2+1}\big]$. Inversa: $\tfrac{1}{2}(e^{-t} - \cos t + \sin t)$.
Transformada de Laplace,Resolución de EDOs con Laplace,medio,"Resuelva $y'' + y = 0$, $y(0) = 2$, $y'(0) = -3$.",$y = 2\cos t - 3\sin t$,$y = 2\cos t + 3\sin t$,$y = -3\cos t + 2\sin t$,$y = 2\sin t - 3\cos t$,A,$s^2 Y - 2s + 3 + Y = 0 \Rightarrow Y(s^2+1) = 2s - 3 \Rightarrow Y = 2s/(s^2+1) - 3/(s^2+1) \Rightarrow y = 2\cos t - 3\sin t$.
Transformada de Laplace,Resolución de EDOs con Laplace,dificil,"Resuelva $y'' + 2y' + 5y = 0$, $y(0) = 1$, $y'(0) = 0$.",$y = e^{-t}\big(\cos 2t + \tfrac{1}{2}\sin 2t\big)$,$y = e^{-t}\cos 2t$,$y = e^{t}(\cos 2t + 2\sin 2t)$,$y = e^{-2t}\cos t$,A,$s^2Y - s + 2(sY-1) + 5Y = 0 \Rightarrow Y(s^2+2s+5) = s+2 \Rightarrow Y = \tfrac{s+1}{(s+1)^2+4} + \tfrac{1}{(s+1)^2+4}$. Inversa: $e^{-t}\cos(2t) + \tfrac{1}{2}e^{-t}\sin(2t)$.
Transformada de Laplace,Resolución de EDOs con Laplace,dificil,"Resuelva $y'' - 3y' + 2y = e^t$, $y(0) = 0$, $y'(0) = 0$ (caso resonante).",$y = -t e^t + e^{2t} - e^t$,$y = (e^{2t} - 1)/2$,$y = e^{2t} - e^t - t e^t$,$y = t e^t$,C,$Y(s^2 - 3s + 2) = 1/(s-1) \Rightarrow Y = 1/[(s-1)^2(s-2)]$. Fracciones parciales: $Y = -1/(s-1) - 1/(s-1)^2 + 1/(s-2)$. Inversa: $-e^t - te^t + e^{2t} = e^{2t} - e^t - te^t$.
Transformada de Laplace,Traslaciones y convolución,facil,Calcule $\mathcal{L}\{u(t-3)\}$ donde $u$ es la función escalón unitario.,$1/s$,$e^{-3s}/s$,$e^{3s}/s$,$3e^{-s}/s$,B,$\mathcal{L}\{u(t-a)\} = e^{-as}/s$. Con $a=3$: $e^{-3s}/s$.
Transformada de Laplace,Traslaciones y convolución,facil,La convolución $f*g$ de dos funciones se define como:,"$\int_0^t f(\tau)\,g(t-\tau)\,d\tau$",$f(t)\cdot g(t)$,$f(t) + g(t)$,"$\int_0^\infty f(\tau)\,g(\tau)\,d\tau$",A,"La convolución $f*g$ se define como $\int_0^t f(\tau) g(t-\tau)\,d\tau$ y satisface $\mathcal{L}\{f*g\} = F(s)G(s)$."
Transformada de Laplace,Traslaciones y convolución,medio,Calcule $\mathcal{L}\{e^{2t}\sin(3t)\}$.,$3/[(s-2)^2 + 9]$,$3/(s^2 + 9) - 2$,$(s-2)/[(s-2)^2 + 9]$,$3/(s^2 - 2s + 13)$,A,$\mathcal{L}\{\sin 3t\} = 3/(s^2+9)$. Por traslación en $s$ con $a=2$: $3/[(s-2)^2 + 9]$.
Transformada de Laplace,Traslaciones y convolución,medio,Calcule $\mathcal{L}\{u(t-\pi)\sin(t-\pi)\}$.,$e^{-\pi s}/(s^2+1)$,$\sin(t-\pi)$,$e^{\pi s}/(s^2+1)$,$-1/(s^2+1)$,A,"$\mathcal{L}\{u(t-a)f(t-a)\} = e^{-as}F(s)$. Con $f(t)=\sin t$, $F(s)=1/(s^2+1)$ y $a=\pi$: $e^{-\pi s}/(s^2+1)$."
Transformada de Laplace,Traslaciones y convolución,medio,"Usando convolución, calcule $\mathcal{L}^{-1}\big\{\tfrac{1}{s(s-1)}\big\}$.",$e^t - 1$,$1 - e^t$,$t e^t$,$e^t + 1$,A,"$\mathcal{L}^{-1}\{1/s\}=1$ y $\mathcal{L}^{-1}\{1/(s-1)\}=e^t$. Convolución: $\int_0^t e^{t-\tau}\,d\tau = e^t - 1$."
Transformada de Laplace,Traslaciones y convolución,medio,"Calcule la convolución $1*1$, donde $f(t)=g(t)=1$.",$1$,$t$,$t^2$,$1/2$,B,"$1*1 = \int_0^t 1\cdot 1\,d\tau = t$."
Transformada de Laplace,Traslaciones y convolución,dificil,"Usando convolución, calcule $(t)*(e^t)$.",$e^t - t - 1$,$t e^t$,$e^t - 1$,$t^2 e^t/2$,A,$(t)*(e^t) = \int_0^t \tau e^{t-\tau}d\tau = e^t\int_0^t \tau e^{-\tau}d\tau$. Por partes: $\int_0^t \tau e^{-\tau}d\tau = 1 - (t+1)e^{-t}$. Multiplicando por $e^t$: $e^t - (t+1) = e^t - t - 1$.
Transformada de Laplace,Traslaciones y convolución,dificil,"Resuelva el PVI $y' + y = u(t-1)$, $y(0) = 0$.",$y(t) = u(t-1)\big(1 - e^{-(t-1)}\big)$,$y(t) = 1 - e^{-t}$,$y(t) = u(t-1)$,$y(t) = e^{-t}$,A,"$sY + Y = e^{-s}/s \Rightarrow Y = e^{-s}/[s(s+1)]$. Como $1/[s(s+1)] = 1/s - 1/(s+1)$, su inversa es $1 - e^{-t}$. Por traslación en $t$ con $a=1$: $u(t-1)(1 - e^{-(t-1)})$."
Transformada de Laplace,Traslaciones y convolución,dificil,Calcule $\mathcal{L}^{-1}\big\{\tfrac{s+3}{(s+3)^2 + 4}\big\}$.,$e^{3t}\cos(2t)$,$e^{-3t}\cos(2t)$,$e^{-3t}\sin(2t)$,$\cos(2t)$,B,$\mathcal{L}^{-1}\{s/(s^2+4)\} = \cos(2t)$. Por traslación inversa con $a=-3$: $e^{-3t}\cos(2t)$.
Transformada de Laplace,Traslaciones y convolución,dificil,Calcule $\mathcal{L}^{-1}\big\{\tfrac{e^{-2s}}{s^2+1}\big\}$.,$u(t-2)\sin(t-2)$,$\sin(t-2)$,$u(t-2)\cos(t-2)$,$u(t-2)$,A,$\mathcal{L}^{-1}\{1/(s^2+1)\} = \sin(t)$. Con factor $e^{-2s}$ aplicamos traslación en $t$ con $a=2$: $u(t-2)\sin(t-2)$.
Transformada de Laplace,Traslaciones y convolución,dificil,Calcule $\mathcal{L}\{(\sin t)*(\cos t)\}$ usando el teorema de convolución.,$1/(s^2+1)^2$,$s/(s^2+1)^2$,$(s+1)/(s^2+1)^2$,$1/(s^2+1)$,B,$\mathcal{L}\{f*g\} = F(s)G(s) = \tfrac{1}{s^2+1}\cdot\tfrac{s}{s^2+1} = \tfrac{s}{(s^2+1)^2}$.
Transformada de Laplace,Traslaciones y convolución,dificil,Calcule $\mathcal{L}^{-1}\big\{\tfrac{1}{(s-2)(s+1)}\big\}$ por convolución.,$(e^{2t} - e^{-t})/3$,$(e^{2t} + e^{-t})/3$,$e^{2t} - e^{-t}$,$e^{-t} - e^{2t}$,A,$\mathcal{L}^{-1}\{1/(s-2)\} = e^{2t}$ y $\mathcal{L}^{-1}\{1/(s+1)\} = e^{-t}$. Convolución: $\int_0^t e^{2\tau} e^{-(t-\tau)}d\tau = e^{-t}\int_0^t e^{3\tau}d\tau = (e^{2t} - e^{-t})/3$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,$\mathcal{L}\{t f(t)\}$ es igual a:,$-F'(s)$,$F'(s)$,$sF(s)$,$F(s)/s$,A,Por la propiedad de derivación de transformadas: $\mathcal{L}\{t^n f(t)\} = (-1)^n F^{(n)}(s)$. Con $n=1$: $-F'(s)$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,$\mathcal{L}\{t^2 f(t)\}$ es igual a:,$-F''(s)$,$F''(s)$,$s^2 F(s)$,$-2F'(s)$,B,$\mathcal{L}\{t^n f(t)\} = (-1)^n F^{(n)}(s)$. Con $n=2$: $(-1)^2 F''(s) = F''(s)$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,$\mathcal{L}\{t e^{at}\}$ es igual a:,$1/(s-a)$,$1/(s-a)^2$,$1/(s+a)^2$,$a/(s-a)^2$,B,$F(s) = \mathcal{L}\{e^{at}\} = 1/(s-a)$. Entonces $\mathcal{L}\{te^{at}\} = -F'(s) = 1/(s-a)^2$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,Una función $f(t)$ es periódica con período $T>0$ si:,$f(t+T) = f(t)$ para todo $t \geq 0$,$f(T) = 0$,$f(t) = e^{-Tt}$,"$f$ es continua en $[0,T]$",A,"Por definición, $f$ es periódica con período $T$ cuando $f(t+T) = f(t)$ para todo $t$ en el dominio."
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,"Si $f$ es periódica con período $T$, su transformada de Laplace es:","$\tfrac{1}{T}\int_0^T f(t)\,dt$","$\tfrac{1}{1-e^{-sT}}\int_0^T e^{-st}f(t)\,dt$","$\tfrac{1}{T}\int_0^\infty e^{-st}f(t)\,dt$",$T\cdot F(s)$,B,"La fórmula de funciones periódicas es $\mathcal{L}\{f\} = \tfrac{1}{1-e^{-sT}}\int_0^T e^{-st}f(t)\,dt$, válida para $s>0$."
Transformada de Laplace,Multiplicación por t y funciones periódicas,facil,"Sea $F(s) = 1/(s^2+1)$. Calcule $-F'(s)$, que corresponde a $\mathcal{L}\{t\sin t\}$.",$2s/(s^2+1)^2$,$-2s/(s^2+1)^2$,$1/(s^2+1)^2$,$-1/(s^2+1)^2$,A,$F'(s) = -2s/(s^2+1)^2$. Por lo tanto $-F'(s) = 2s/(s^2+1)^2$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,Calcule $\mathcal{L}\{t e^{2t}\}$.,$1/(s-2)^2$,$1/(s+2)^2$,$2/(s-2)^2$,$e^{2t}/s^2$,A,$F(s) = 1/(s-2)$. $\mathcal{L}\{te^{2t}\} = -F'(s) = 1/(s-2)^2$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,Calcule $\mathcal{L}\{t\cos(t)\}$.,$(s^2-1)/(s^2+1)^2$,$-2s/(s^2+1)^2$,$s/(s^2+1)^2$,$1/(s^2+1)^2$,A,$F(s) = s/(s^2+1)$. $F'(s) = (1-s^2)/(s^2+1)^2$. $\mathcal{L}\{t\cos t\} = -F'(s) = (s^2-1)/(s^2+1)^2$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,Calcule $\mathcal{L}\{t^2 e^{3t}\}$.,$2/(s-3)^3$,$1/(s-3)^3$,$6/(s-3)^4$,$2/(s+3)^3$,A,$\mathcal{L}\{t^2\} = 2/s^3$. Por traslación en $s$ con $a=3$: $2/(s-3)^3$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,Calcule $\mathcal{L}^{-1}\big\{1/(s+2)^2\big\}$.,$t e^{-2t}$,$t e^{2t}$,$e^{-2t}$,$t^2 e^{-2t}$,A,"$\mathcal{L}\{te^{-2t}\} = 1/(s+2)^2$. Por unicidad, $\mathcal{L}^{-1}\{1/(s+2)^2\} = te^{-2t}$."
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,"Sea $f(t)$ la onda cuadrada con período $T=2$, $f(t)=1$ en $[0,1)$ y $f(t)=0$ en $[1,2)$. Calcule $\int_0^2 e^{-st} f(t)\,dt$.",$(1 - e^{-s})/s$,$1/s$,$(1 + e^{-s})/s$,$e^{-s}/s$,A,"$\int_0^2 e^{-st}f(t)\,dt = \int_0^1 e^{-st}\,dt = [-e^{-st}/s]_0^1 = (1 - e^{-s})/s$."
Transformada de Laplace,Multiplicación por t y funciones periódicas,medio,"Si $\mathcal{L}\{f(t)\} = F(s)$ y $f(0^+)$ es finito, entonces $\mathcal{L}\{f(t)/t\}$ es:","$\int_0^s F(\sigma)\,d\sigma$","$\int_s^\infty F(\sigma)\,d\sigma$",$-F'(s)$,$F(s)/s$,B,"Por la propiedad de integración de transformadas: $\mathcal{L}\{f(t)/t\} = \int_s^\infty F(\sigma)\,d\sigma$, válida cuando $\lim_{t\to 0^+} f(t)/t$ existe."
Transformada de Laplace,Multiplicación por t y funciones periódicas,dificil,Calcule $\mathcal{L}\{t^2\sin(t)\}$ usando derivación de transformadas.,$(6s^2 - 2)/(s^2+1)^3$,$-2/(s^2+1)^3$,$-2s/(s^2+1)^2$,$2(s^2-1)/(s^2+1)^2$,A,$F(s) = 1/(s^2+1)$. $F'(s) = -2s/(s^2+1)^2$. $F''(s) = (6s^2 - 2)/(s^2+1)^3$. $\mathcal{L}\{t^2\sin t\} = (-1)^2 F''(s) = (6s^2 - 2)/(s^2+1)^3$.
Transformada de Laplace,Multiplicación por t y funciones periódicas,dificil,"La transformada de la onda cuadrada $f(t)$ periódica con $T=2$, $f(t)=1$ en $[0,1)$, $f(t)=0$ en $[1,2)$, es:",$1/s$,$(1-e^{-s})/[s(1-e^{-2s})]$,$e^{-s}/s$,$(1+e^{-s})/s$,B,"$\mathcal{L}\{f\} = \tfrac{1}{1-e^{-sT}}\int_0^T e^{-st}f(t)\,dt = \tfrac{(1-e^{-s})/s}{1-e^{-2s}}$."
Transformada de Laplace,Multiplicación por t y funciones periódicas,dificil,Calcule $\mathcal{L}^{-1}\big\{2s/(s^2+1)^2\big\}$.,$t\sin(t)$,$t\cos(t)$,$\sin t - t\cos t$,$\sin t + t\cos t$,A,"$\mathcal{L}\{t\sin t\} = -d/ds[1/(s^2+1)] = 2s/(s^2+1)^2$. Por unicidad, la inversa es $t\sin t$."
Transformada de Laplace,Multiplicación por t y funciones periódicas,dificil,"Para $f(t) = t$ en $[0,T)$ extendida con período $T$ (diente de sierra), calcule $\int_0^T t\,e^{-st}\,dt$.",$1/s^2 - (T+1)e^{-sT}/s^2$,$1/s^2 - e^{-sT}(1/s^2 + T/s)$,$T/s$,$(1 - e^{-sT})/s^2$,B,"Integrando por partes con $u=t$, $dv=e^{-st}dt$: $\int_0^T t e^{-st}dt = -Te^{-sT}/s + (1-e^{-sT})/s^2 = 1/s^2 - e^{-sT}(1/s^2 + T/s)$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,"Para resolver el sistema $x'(t) = ax + by$, $y'(t) = cx + dy$ con Laplace, ¿qué se hace primero?",Aplicar Laplace a ambas ecuaciones por separado,Sumar las dos ecuaciones,Restar las dos ecuaciones,Aplicar la transformada inversa,A,"El método consiste en transformar cada ecuación, obteniendo un sistema algebraico lineal en $X(s)$ y $Y(s)$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,"Tras aplicar Laplace al sistema $x' = y$, $y' = x$ con $x(0)=1$, $y(0)=0$, las ecuaciones algebraicas son:","$sX = Y,\;\;sY = X$","$sX - 1 = Y,\;\;sY = X$","$sX + 1 = Y,\;\;sY - 1 = X$","$X = Y,\;\;Y = X$",B,$\mathcal{L}\{x'\} = sX - x(0) = sX - 1$ y $\mathcal{L}\{y'\} = sY - y(0) = sY$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,"Para una EDO con coeficiente variable $t y'(t)$, ¿qué propiedad se usa al aplicar Laplace?",$\mathcal{L}\{tf(t)\} = -F'(s)$,$\mathcal{L}\{tf(t)\} = sF(s)$,$\mathcal{L}\{tf(t)\} = F(s)/s$,$\mathcal{L}\{tf(t)\} = F(s) - f(0)$,A,La propiedad de derivación de transformadas: la multiplicación por $t$ en el dominio $t$ corresponde a $-d/ds$ en el dominio $s$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,"Para resolver una EDO con coeficientes variables como $t y'' + 2y' + ty = 0$, la transformada de Laplace produce típicamente:",una ecuación algebraica simple,una nueva EDO en $Y(s)$,una integral impropia,una serie de potencias,B,"Como $\mathcal{L}\{tf(t)\} = -F'(s)$, los coeficientes en $t$ producen derivadas de $Y(s)$, generando otra EDO en $Y(s)$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,$\mathcal{L}\{t y'(t)\}$ en términos de $Y(s)$ y sus derivadas es:,$-sY'(s) - Y(s)$,$sY(s)$,$-Y'(s)$,$tY(s)$,A,$\mathcal{L}\{ty'\} = -\tfrac{d}{ds}\mathcal{L}\{y'\} = -\tfrac{d}{ds}[sY(s) - y(0)] = -sY'(s) - Y(s)$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,facil,"En un sistema lineal $x'=Ax$ resuelto con Laplace, la solución para $X(s)$ involucra:","$(sI - A)^{-1}\,x(0)$","$A\,x(0)$","$s\,x(0)$",$x(0)/s$,A,Aplicando Laplace: $sX - x(0) = AX \Rightarrow (sI - A)X = x(0) \Rightarrow X = (sI-A)^{-1}x(0)$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Resuelva el sistema $x' = y$, $y' = -x$ con $x(0)=1$, $y(0)=0$ usando Laplace.","$x = \cos t,\;\;y = -\sin t$","$x = \sin t,\;\;y = \cos t$","$x = e^t,\;\;y = -e^t$","$x = \cos t,\;\;y = \sin t$",A,"$sX-1 = Y$ y $sY = -X$. Sustituyendo: $s(sX-1) = -X \Rightarrow X(s^2+1) = s \Rightarrow X = s/(s^2+1)$, así $x = \cos t$. Luego $Y = sX - 1 = -1/(s^2+1)$, $y = -\sin t$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Aplicando Laplace al sistema $x' = -x + y$, $y' = -y$, con $x(0)=0$, $y(0)=1$, ¿cuál es $Y(s)$?",$1/(s+1)$,$1/s$,$1/(s^2+1)$,$s/(s^2+1)$,A,$sY - 1 = -Y \Rightarrow Y(s+1) = 1 \Rightarrow Y = 1/(s+1)$. La inversa $y(t) = e^{-t}$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Continuando con $x' = -x + y$, $y' = -y$, $x(0)=0$, $y(0)=1$, ¿cuál es $x(t)$?",$x(t) = e^{-t}$,$x(t) = t e^{-t}$,$x(t) = 1 - e^{-t}$,$x(t) = \sin(t) e^{-t}$,B,$sX = -X + Y = -X + 1/(s+1) \Rightarrow X(s+1) = 1/(s+1) \Rightarrow X = 1/(s+1)^2$. Inversa: $te^{-t}$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Para la EDO con coeficiente variable $ty' - y = 0$, ¿qué EDO en $Y(s)$ resulta tras aplicar Laplace?",$sY'(s) + 2Y(s) = 0$,$-sY' = Y$,$sY' = 0$,$Y' = 0$,A,$\mathcal{L}\{ty'\} = -sY' - Y$ y $\mathcal{L}\{y\} = Y$. Entonces $-sY' - Y - Y = 0 \Rightarrow sY' + 2Y = 0$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,Resuelva la EDO separable $sY'(s) + 2Y(s) = 0$ para $Y(s)$.,$Y(s) = C/s^2$,$Y(s) = Cs^2$,$Y(s) = Ce^{-2s}$,$Y(s) = Cs$,A,"$\tfrac{dY}{Y} = -\tfrac{2\,ds}{s} \Rightarrow \ln|Y| = -2\ln|s| + C_1 \Rightarrow Y = C/s^2$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Si $Y(s) = C/s^2$, ¿cuál es $y(t) = \mathcal{L}^{-1}\{Y(s)\}$?",$y(t) = Ct$,$y(t) = C$,$y(t) = C/t$,$y(t) = Ct^2$,A,"$\mathcal{L}^{-1}\{1/s^2\} = t$, luego $y(t) = Ct$. Verificación directa: $y = Ct$ satisface $ty' - y = Ct - Ct = 0$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"Para el sistema $x' = 2x$, $y' = x + 2y$ con $x(0)=1$, $y(0)=0$, ¿cuál es $X(s)$?",$1/(s-2)$,$1/(s+2)$,$s/(s-2)$,$1/s$,A,$sX - 1 = 2X \Rightarrow X(s-2) = 1 \Rightarrow X = 1/(s-2)$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,medio,"En el sistema anterior $x'=2x$, $y'=x+2y$ con $x(0)=1$, $y(0)=0$, ¿cuál es $y(t)$?",$te^{2t}$,$e^{2t}$,$\sin(2t)$,$1 - e^{2t}$,A,$sY = X + 2Y \Rightarrow Y(s-2) = X = 1/(s-2) \Rightarrow Y = 1/(s-2)^2$. Inversa: $te^{2t}$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,"La ecuación de Bessel de orden cero $ty'' + y' + ty = 0$, con $y(0)=1$, al aplicar Laplace produce:",$(s^2+1)Y'(s) + sY(s) = 0$,$(s^2+1)Y(s) = 0$,$Y'(s) = -sY(s)$,$-sY(s) = 1$,A,$\mathcal{L}\{ty''\} = -\tfrac{d}{ds}[s^2Y - sy(0) - y'(0)] = -2sY - s^2Y' + 1$. $\mathcal{L}\{y'\} = sY - 1$. $\mathcal{L}\{ty\} = -Y'$. Sumando: $-2sY - s^2Y' + 1 + sY - 1 - Y' = 0 \Rightarrow (s^2+1)Y' + sY = 0$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,Resuelva $(s^2+1)Y'(s) + sY(s) = 0$ por separación de variables.,$Y(s) = C/\sqrt{s^2+1}$,$Y(s) = Cs$,$Y(s) = Ce^{-s}$,$Y(s) = C(s^2+1)$,A,"$\tfrac{dY}{Y} = -\tfrac{s\,ds}{s^2+1} \Rightarrow \ln|Y| = -\tfrac{1}{2}\ln(s^2+1) + C_1 \Rightarrow Y = C/(s^2+1)^{1/2}$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,"Sabiendo que $\mathcal{L}\{J_0(t)\} = 1/\sqrt{s^2+1}$, ¿cuál es la solución de la ecuación de Bessel $ty'' + y' + ty = 0$ con $y(0)=1$?",$y(t) = J_0(t)$,$y(t) = J_1(t)$,$y(t) = \cos(t)$,$y(t) = e^{-t}$,A,"De $Y(s) = C/\sqrt{s^2+1}$ con $y(0)=1$ se obtiene $C=1$ (vía teorema del valor inicial). Por unicidad, $y(t) = J_0(t)$."
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,"Para el sistema $x' = x + 2y$, $y' = 4x + 3y$ con $x(0)=1$, $y(0)=0$, los valores propios de la matriz son:",$\lambda = 5$ y $\lambda = -1$,$\lambda = 1$ y $\lambda = 3$,$\lambda = 2$ y $\lambda = 4$,$\lambda = -5$ y $\lambda = 1$,A,$\det(A - \lambda I) = (1-\lambda)(3-\lambda) - 8 = \lambda^2 - 4\lambda - 5 = (\lambda-5)(\lambda+1)$. Raíces: $5$ y $-1$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,"Para resolver $x' = Ax + f(t)$ con Laplace, la fórmula explícita de $X(s)$ es:","$(sI - A)^{-1}\,x(0) + (sI - A)^{-1} F(s)$","$s\,x(0) + A\,F(s)$","$e^{At}\,x(0) + F(s)$","$A^{-1}\,x(0)$",A,$sX - x(0) = AX + F(s) \Rightarrow (sI-A)X = x(0) + F(s) \Rightarrow X = (sI-A)^{-1}[x(0) + F(s)]$.
Transformada de Laplace,Sistemas y ecuaciones con coeficientes variables,dificil,"Para la EDO de Laguerre $ty'' + (1-t)y' + ny = 0$ con condición inicial dada, al aplicar Laplace se obtiene:",una EDO de primer orden en $Y(s)$,una ecuación algebraica simple,una serie de potencias,una EDO de segundo orden en $Y(s)$,A,$\mathcal{L}\{ty''\}$ y $\mathcal{L}\{ty'\}$ generan derivadas de $Y(s)$ (a lo más $Y'(s)$); los términos sin $t$ producen $Y(s)$. La ecuación resultante es de primer orden en $Y$.
Transformada de Laplace,Definición,facil,$\mathcal{L}\{f(t)\} = $:,$\int_0^\infty e^{-st} f(t) dt$,$\int f$,$f(s)$,$f(0)$,A,Definición.
Transformada de Laplace,Transformadas básicas,facil,$\mathcal{L}\{1\} = $:,$1/s$,$1$,$0$,$s$,A,Estándar.
Transformada de Laplace,Transformadas básicas,facil,$\mathcal{L}\{e^{at}\} = $:,$1/(s-a)$,$e^a$,$1/s$,$s-a$,A,Estándar.
Transformada de Laplace,Transformadas básicas,medio,$\mathcal{L}\{t^n\} = $:,$n!/s^{n+1}$,$1/s^n$,$s^n$,$n$,A,Fórmula.
Transformada de Laplace,Convolución,facil,$\mathcal{L}\{f*g\} = $:,$F(s) G(s)$,$F+G$,$F/G$,$F$,A,Convolución → producto.
Transformada de Laplace,Aplicación a EDO,facil,$\mathcal{L}\{y'\} = $:,$sY(s) - y(0)$,$Y$,$0$,$s$,A,Derivada → multiplicar por $s$.
