capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
EDO de Primer Orden,EDO lineales,medio,"La solución del PVI $\frac{dy}{dx} - y = e^{2x}$, $y(0) = 1$ es:",$y = e^{2x} + e^x$,$y = e^{2x} - e^x$,$y = e^{2x}$,$y = 2e^x - e^{2x}$,C,"Factor integrante $e^{-x}$. Multiplicando: $\frac{d}{dx}(e^{-x}y) = e^x$. Integrando: $e^{-x}y = e^x + C$. Así $y = e^{2x} + Ce^x$. Con $y(0)=1$: $1 = 1 + C$, $C = 0$. Solución: $y = e^{2x}$."
EDO de Primer Orden,EDO lineales,medio,"Para la EDO $\frac{dy}{dx} + \frac{2}{x}y = x^2$, el factor integrante es:",$2\ln x$,$e^{2x}$,$\frac{1}{x^2}$,$x^2$,D,"$\rho(x) = e^{\int \frac{2}{x}\,dx} = e^{2\ln x} = x^2$."
EDO de Primer Orden,EDO lineales,medio,"En un problema de mezclas, un tanque tiene $90$ gal de agua con $90$ lb de sal. Entra salmuera a $4$ gal/min con $2$ lb/gal y sale mezcla a $3$ gal/min. La tasa de entrada de sal es:",$8$ lb/min,$6$ lb/min,$4$ lb/min,$3$ lb/min,A,Tasa de entrada $= 4 \text{ gal/min} \times 2 \text{ lb/gal} = 8$ lb/min.
EDO de Primer Orden,EDO lineales,medio,"Para la EDO $\frac{dy}{dx} + y = 1$, $y(0) = 0$, la solución es:",$y = 1 + e^{-x}$,$y = 1 - e^{-x}$,$y = e^{-x}$,$y = 1 - e^x$,B,"Factor integrante $e^x$: $\frac{d}{dx}(e^x y) = e^x$. Integrando: $e^x y = e^x + C$. Así $y = 1 + Ce^{-x}$. Con $y(0)=0$: $0 = 1+C$, $C=-1$. Solución: $y = 1 - e^{-x}$."
EDO de Primer Orden,EDO lineales,medio,La solución general de $\frac{dy}{dx} + \frac{y}{x} = \frac{1}{x}$ para $x > 0$ es:,$y = \ln x + \frac{C}{x}$,$y = x + \frac{C}{x}$,$y = 1 + \frac{C}{x}$,$y = \frac{1}{x} + C$,C,Factor integrante: $e^{\int \frac{1}{x}dx} = x$. Multiplicando: $\frac{d}{dx}(xy) = 1$. Integrando: $xy = x + C$. Así $y = 1 + \frac{C}{x}$.
EDO de Primer Orden,EDO lineales,medio,"En el modelo de mezclas, el volumen del tanque en el tiempo $t$ es $V(t) = 90 + t$ (entrada $4$ gal/min, salida $3$ gal/min). La tasa de salida de sal cuando hay $A(t)$ lb es:",$3A$,$\frac{4A}{90+t}$,$\frac{A}{90}$,$\frac{3A}{90+t}$,D,Concentración en el tanque $= \frac{A(t)}{V(t)} = \frac{A}{90+t}$. Tasa de salida $= \frac{A}{90+t} \times 3 = \frac{3A}{90+t}$.
EDO de Primer Orden,EDO lineales,medio,"La solución del PVI $\frac{dy}{dx} + 2xy = 2x$, $y(0) = 0$ es:",$y = 1 - e^{-x^2}$,$y = 1 - e^{x^2}$,$y = 1 + e^{-x^2}$,$y = e^{-x^2}$,A,Factor integrante: $e^{x^2}$. Entonces $\frac{d}{dx}(e^{x^2}y) = 2xe^{x^2}$. Integrando: $e^{x^2}y = e^{x^2} + C$. Así $y = 1 + Ce^{-x^2}$. Con $y(0)=0$: $C = -1$. Solución: $y = 1 - e^{-x^2}$.
EDO de Primer Orden,EDO lineales,medio,"Para $x\frac{dy}{dx} - 2y = x^3$, la forma estándar $\frac{dy}{dx} + P(x)y = Q(x)$ tiene:","$P(x) = \frac{2}{x}$, $Q(x) = x^3$","$P(x) = -\frac{2}{x}$, $Q(x) = x^2$","$P(x) = -2$, $Q(x) = x^3$","$P(x) = -\frac{2}{x}$, $Q(x) = x^3$",B,Dividiendo por $x$: $\frac{dy}{dx} - \frac{2}{x}y = x^2$. Entonces $P(x) = -\frac{2}{x}$ y $Q(x) = x^2$.
EDO de Primer Orden,EDO lineales,dificil,"La solución del PVI $\frac{dy}{dx} - y = \frac{11}{8}e^{-x/3}$, $y(0) = -1$ es:",$y = -\frac{33}{32}e^{x/3} + \frac{1}{32}e^x$,$y = \frac{33}{32}e^{-x/3} - \frac{1}{32}e^x$,$y = -\frac{33}{32}e^{-x/3} + \frac{1}{32}e^x$,$y = \frac{11}{8}e^{-x/3} - e^x$,C,"Factor integrante $e^{-x}$. Se obtiene $e^{-x}y = -\frac{33}{32}e^{-4x/3} + C$. Así $y = -\frac{33}{32}e^{-x/3} + Ce^x$. Con $y(0)=-1$: $-1 = -\frac{33}{32} + C$, $C = \frac{1}{32}$."
EDO de Primer Orden,EDO lineales,dificil,Un tanque de $120$ gal contiene inicialmente $90$ gal con $90$ lb de sal. Entra salmuera ($2$ lb/gal a $4$ gal/min) y sale mezcla a $3$ gal/min. La EDO para $A(t)$ es:,$\frac{dA}{dt} - \frac{3}{90+t}A = 8$,$\frac{dA}{dt} = 8 - 3A$,$\frac{dA}{dt} + \frac{4}{90+t}A = 6$,$\frac{dA}{dt} + \frac{3}{90+t}A = 8$,D,$\frac{dA}{dt} = 8 - \frac{3A}{90+t}$. Reordenando: $\frac{dA}{dt} + \frac{3}{90+t}A = 8$.
EDO de Primer Orden,EDO lineales,dificil,"Para la EDO $\frac{dy}{dx} + \frac{1}{x}y = x^2$ con $y(1) = 2$, la solución es:",$y = \frac{x^3}{4} + \frac{7}{4x}$,$y = \frac{x^3}{4} + \frac{C}{x}$,$y = x^3 + \frac{2}{x}$,$y = \frac{x^3}{3} + \frac{5}{3x}$,A,"Factor integrante $x$. $\frac{d}{dx}(xy) = x^3$. Integrando: $xy = \frac{x^4}{4} + C$. Así $y = \frac{x^3}{4} + \frac{C}{x}$. Con $y(1)=2$: $2 = \frac{1}{4} + C$, $C = \frac{7}{4}$."
EDO de Primer Orden,EDO lineales,dificil,La ecuación $\frac{dy}{dx} + (\tan x)y = \sec x$ tiene factor integrante $\sec x$. La solución general es:,$y = \sin x \cos x + C \cos x$,$y = \sin x + C\cos x$,$y = \cos x(\sin x + C)$,$y = \cos x \ln(\sec x) + C$,B,"Multiplicando por $\sec x$: $\frac{d}{dx}(y\sec x) = \sec^2 x$. Integrando: $y\sec x = \tan x + C$. Multiplicando por $\cos x$: $y = \sin x + C\cos x$."
EDO de Primer Orden,EDO lineales,dificil,"Para el circuito RC con $\frac{dq}{dt} + \frac{q}{RC} = \frac{V}{R}$, si $q(0) = 0$, la solución es:",$q(t) = \frac{V}{R}(1 - e^{-t/(RC)})$,$q(t) = CVe^{-t/(RC)}$,$q(t) = CV(1 - e^{-t/(RC)})$,$q(t) = CV(e^{t/(RC)} - 1)$,C,Factor integrante $e^{t/(RC)}$. Integrando: $q = CV + Ce^{-t/(RC)}$. Con $q(0)=0$: $C = -CV$. Así $q(t) = CV(1 - e^{-t/(RC)})$.
EDO de Primer Orden,EDO lineales,dificil,La solución de $\frac{dy}{dx} - \frac{2}{x}y = x^2\cos x$ para $x > 0$ requiere factor integrante $\frac{1}{x^2}$. Al multiplicar se obtiene $\frac{d}{dx}\left(\frac{y}{x^2}\right) = $,$x^2 \cos x$,$\frac{\cos x}{x^2}$,$x \cos x$,$\cos x$,D,"Multiplicando la EDO por $\frac{1}{x^2}$: $\frac{1}{x^2}\frac{dy}{dx} - \frac{2}{x^3}y = \cos x$. El lado izquierdo es $\frac{d}{dx}\left(\frac{y}{x^2}\right)$, así que $\frac{d}{dx}\left(\frac{y}{x^2}\right) = \cos x$."
EDO de Primer Orden,Métodos de sustitución,facil,"Para resolver una EDO homogénea $\frac{dy}{dx} = f\left(\frac{y}{x}\right)$, se usa la sustitución:",$v = \frac{y}{x}$,$v = xy$,$v = x + y$,$v = y^2$,A,"La sustitución estándar es $v = \frac{y}{x}$, lo que implica $y = vx$ y $\frac{dy}{dx} = v + x\frac{dv}{dx}$."
EDO de Primer Orden,Métodos de sustitución,facil,Una ecuación de Bernoulli tiene la forma:,$\frac{dy}{dx} + P(x)y = Q(x)$,$\frac{dy}{dx} + P(x)y = Q(x)y^n$,"$M(x,y)dx + N(x,y)dy = 0$",$\frac{dy}{dx} = f\left(\frac{y}{x}\right)$,B,"La ecuación de Bernoulli es $\frac{dy}{dx} + P(x)y = Q(x)y^n$ con $n \neq 0, 1$."
EDO de Primer Orden,Métodos de sustitución,facil,"Si $v = \frac{y}{x}$, entonces $\frac{dy}{dx}$ en términos de $v$ y $x$ es:",$\frac{dv}{dx}$,$x\frac{dv}{dx}$,$v + x\frac{dv}{dx}$,$v \cdot x$,C,"Como $y = vx$, derivando: $\frac{dy}{dx} = v + x\frac{dv}{dx}$."
EDO de Primer Orden,Métodos de sustitución,facil,"En la ecuación de Bernoulli con exponente $n$, la sustitución que la convierte en lineal es:",$v = y^n$,$v = \frac{1}{y}$,$v = y^{-n}$,$v = y^{1-n}$,D,La sustitución $v = y^{1-n}$ transforma la ecuación de Bernoulli en una ecuación lineal en $v$.
EDO de Primer Orden,Métodos de sustitución,facil,"Para resolver $\frac{dy}{dx} = (x+y+3)^2$, un cambio de variable adecuado es:",$v = x + y + 3$,$v = \frac{y}{x}$,$v = y^2$,$v = x^2 + y^2$,A,"Al definir $v = x + y + 3$, se tiene $\frac{dv}{dx} = 1 + \frac{dy}{dx} = 1 + v^2$, una ecuación separable."
EDO de Primer Orden,Métodos de sustitución,facil,"Si $v = x + y + 3$ y $\frac{dy}{dx} = v^2$, entonces $\frac{dv}{dx}$ es:",$v^2$,$v^2 + 1$,$v^2 - 1$,$2v$,B,$\frac{dv}{dx} = 1 + \frac{dy}{dx} = 1 + v^2$.
EDO de Primer Orden,Métodos de sustitución,medio,La ecuación $2xy\frac{dy}{dx} = 4x^2 + 3y^2$ es homogénea porque:,todos los coeficientes son constantes,es de grado uno,se puede escribir como $\frac{dy}{dx} = f\left(\frac{y}{x}\right)$,el lado derecho es cero,C,"Reescribiendo: $\frac{dy}{dx} = \frac{4x^2+3y^2}{2xy} = \frac{2x}{y} + \frac{3y}{2x}$, que depende solo del cociente $\frac{y}{x}$."
EDO de Primer Orden,Métodos de sustitución,medio,"Al aplicar $v = \frac{y}{x}$ en la ecuación $x\frac{dy}{dx} = y + \sqrt{x^2 - y^2}$ con $y(x_0) = 0$, la ecuación transformada es:",$x\frac{dv}{dx} = 1 - v^2$,$x\frac{dv}{dx} = v + \sqrt{1-v^2}$,$\frac{dv}{dx} = \sqrt{1-v^2}$,$x\frac{dv}{dx} = \sqrt{1-v^2}$,D,"Dividiendo por $x$: $\frac{dy}{dx} = \frac{y}{x} + \sqrt{1 - (y/x)^2} = v + \sqrt{1-v^2}$. Pero $\frac{dy}{dx} = v + x\frac{dv}{dx}$. Entonces $v + x\frac{dv}{dx} = v + \sqrt{1-v^2}$, así $x\frac{dv}{dx} = \sqrt{1-v^2}$."
EDO de Primer Orden,Métodos de sustitución,medio,La ecuación $\frac{dy}{dx} + \frac{6}{x}y = 3y^{4/3}$ es de Bernoulli con $n$ igual a:,$\frac{4}{3}$,$\frac{1}{3}$,$3$,$6$,A,Comparando con $y' + P(x)y = Q(x)y^n$: el término $3y^{4/3}$ indica que $n = \frac{4}{3}$.
EDO de Primer Orden,Métodos de sustitución,medio,"Para la ecuación de Bernoulli $\frac{dy}{dx} + \frac{6}{x}y = 3y^{4/3}$, la sustitución $v = y^{1-4/3} = y^{-1/3}$ da la ecuación lineal:",$\frac{dv}{dx} + \frac{2}{x}v = 1$,$\frac{dv}{dx} - \frac{2}{x}v = -1$,$\frac{dv}{dx} + \frac{6}{x}v = 3$,$\frac{dv}{dx} - \frac{6}{x}v = -3$,B,"Con $v = y^{-1/3}$, $y = v^{-3}$, $\frac{dy}{dx} = -3v^{-4}\frac{dv}{dx}$. Sustituyendo y simplificando: $\frac{dv}{dx} - \frac{2}{x}v = -1$."
EDO de Primer Orden,Métodos de sustitución,medio,La solución general de $\frac{dy}{dx} = (x+y+3)^2$ con la sustitución $v = x+y+3$ es:,$y = (x+C)^2 - x - 3$,$y = \arctan(x+C) - x - 3$,$y = \tan(x+C) - x - 3$,$y = e^{x+C} - x - 3$,C,"Se obtiene $\frac{dv}{dx} = v^2 + 1$. Separando: $\frac{dv}{v^2+1} = dx$. Integrando: $\arctan(v) = x + C$, así $v = \tan(x+C)$. Entonces $y = \tan(x+C) - x - 3$."
EDO de Primer Orden,Métodos de sustitución,medio,¿Cuál de las siguientes ecuaciones NO se puede resolver por sustitución homogénea $v = y/x$?,$\frac{dy}{dx} = \frac{x^2 + y^2}{xy}$,$\frac{dy}{dx} = \frac{y}{x} + \sin\left(\frac{y}{x}\right)$,$\frac{dy}{dx} = \frac{x + y}{x - y}$,$\frac{dy}{dx} = x + y$,D,"La opción D, $\frac{dy}{dx} = x + y$, no se puede escribir como $f(y/x)$ porque no es una función homogénea de grado cero."
EDO de Primer Orden,Métodos de sustitución,medio,La ecuación de Riccati $y' = P(x) + Q(x)y + R(x)y^2$ se puede reducir a una ecuación de Bernoulli si se conoce:,una solución particular $y_1(x)$,el factor integrante,la derivada de $P(x)$,el valor de $y(0)$,A,"Al conocer una solución particular $y_1$ y hacer $y = y_1 + w$, la ecuación de Riccati se reduce a una de Bernoulli en $w$."
EDO de Primer Orden,Métodos de sustitución,medio,"Al resolver $\frac{dy}{dx} = \frac{y-x}{y+x}$ usando $v = y/x$, la ecuación separada en $v$ es:",$\frac{1}{v-1}dv = \frac{dx}{x}$,$\frac{v+1}{v^2+1}dv = \frac{dx}{x}$,$(v+1)dv = dx$,$\frac{v+1}{1-2v-v^2}dv = \frac{dx}{x}$,B,Con $y = vx$: $v + x\frac{dv}{dx} = \frac{v-1}{v+1}$. Entonces $x\frac{dv}{dx} = \frac{v-1}{v+1} - v = \frac{-1-v^2}{v+1}$. Separando: $\frac{v+1}{v^2+1}dv = -\frac{dx}{x}$... el signo se ajusta según la separación.
EDO de Primer Orden,Métodos de sustitución,dificil,"La solución del PVI $x\frac{dy}{dx} = y + \sqrt{x^2 - y^2}$, $y(x_0) = 0$ ($x_0 > 0$) es:",$y = x_0\sin(x)$,$y = x\cos\left(\ln\frac{x}{x_0}\right)$,$y = x\sin\left(\ln\frac{x}{x_0}\right)$,$y = \sqrt{x^2 - x_0^2}$,C,"Con $v = y/x$, se obtiene $x\frac{dv}{dx} = \sqrt{1-v^2}$. Separando e integrando: $\arcsin(v) = \ln x + C$. Con $v(x_0)=0$: $C = -\ln x_0$. Así $v = \sin(\ln(x/x_0))$ y $y = x\sin(\ln(x/x_0))$."
EDO de Primer Orden,Métodos de sustitución,dificil,"Para la ecuación de Bernoulli $x\frac{dy}{dx} + 6y = 3xy^{4/3}$, con sustitución $v = y^{-1/3}$, el factor integrante de la ecuación lineal resultante es:",$\frac{1}{x}$,$x^2$,$e^{-2x}$,$x^{-2}$,D,"La ecuación lineal es $\frac{dv}{dx} - \frac{2}{x}v = -1$. Aquí $P(x) = -\frac{2}{x}$, así $\rho = e^{\int -2/x\,dx} = e^{-2\ln x} = x^{-2}$."
EDO de Primer Orden,Métodos de sustitución,dificil,La ecuación $2xy\frac{dy}{dx} = 4x^2 + 3y^2$ con $v = y/x$ se transforma en $x\frac{dv}{dx} = \frac{4-v^2}{2v}$. Al separar variables se obtiene:,$\frac{2v}{4-v^2}dv = \frac{dx}{x}$,$\frac{v}{2}dv = \frac{dx}{x}$,$\frac{2v}{v^2+4}dv = \frac{dx}{x}$,$(4-v^2)dv = 2v\frac{dx}{x}$,A,"De $x\frac{dv}{dx} = \frac{4-v^2}{2v}$, separando: $\frac{2v}{4-v^2}dv = \frac{dx}{x}$."
EDO de Primer Orden,Métodos de sustitución,dificil,"Una EDO de segundo orden $y'' = f(x, y')$ (sin $y$ explícitamente) se reduce a primer orden con la sustitución:","$p = y$, $y'' = p''$","$p = y'$, $y'' = p'$",$v = y/x$,$v = y^{1-n}$,B,"Si falta $y$, se define $p = y' = \frac{dy}{dx}$, entonces $y'' = \frac{dp}{dx}$. La ecuación se convierte en $\frac{dp}{dx} = f(x,p)$, de primer orden en $p$."
EDO de Primer Orden,Métodos de sustitución,dificil,"La ecuación $yy'' = (y')^2$ con la sustitución $p = y'$, $y'' = p\frac{dp}{dy}$ se transforma en:",$y\frac{dp}{dy} = p$,$y\frac{dp}{dy} = p^2$,A y D son equivalentes y ambas correctas,$\frac{dp}{dy} = \frac{p}{y}$,C,"Sustituyendo: $y \cdot p\frac{dp}{dy} = p^2$. Simplificando ($p \neq 0$): $y\frac{dp}{dy} = p$, que es equivalente a $\frac{dp}{dy} = \frac{p}{y}$. Ambas expresiones son la misma ecuación."
EDO de Primer Orden,Métodos de sustitución,dificil,La solución general de $yy'' = (y')^2$ (después de la sustitución y resolución completa) es:,$y = A\ln(Bx)$,$y = A\cos(Bx)$,$y = Ax + B$,$y = Ae^{Bx}$,D,"De $\frac{dp}{p} = \frac{dy}{y}$ se obtiene $p = C_1 y$, es decir $\frac{dy}{dx} = C_1 y$. Separando: $y = Ae^{C_1 x}$, que es $y = Ae^{Bx}$."
EDO de Primer Orden,EDO exactas,facil,"Una ecuación $M(x,y)\,dx + N(x,y)\,dy = 0$ es exacta si:",$\frac{\partial M}{\partial y} = \frac{\partial N}{\partial x}$,$M = N$,$\frac{\partial M}{\partial x} = \frac{\partial N}{\partial y}$,$M \cdot N = 0$,A,La condición de exactitud es $\frac{\partial M}{\partial y} = \frac{\partial N}{\partial x}$.
EDO de Primer Orden,EDO exactas,facil,"Si una ecuación es exacta, su solución general tiene la forma:",$y = f(x) + C$,"$F(x,y) = C$",$\frac{dy}{dx} = C$,$M + N = C$,B,"Existe una función potencial $F(x,y)$ tal que $\frac{\partial F}{\partial x} = M$ y $\frac{\partial F}{\partial y} = N$, y la solución es $F(x,y) = C$."
EDO de Primer Orden,EDO exactas,facil,"Para $y^3\,dx + 3xy^2\,dy = 0$, se tiene $M = y^3$ y $N = 3xy^2$. ¿Es exacta?","Sí, porque $M = N$","No, porque $\frac{\partial M}{\partial y} \neq \frac{\partial N}{\partial x}$","Sí, porque $\frac{\partial M}{\partial y} = 3y^2 = \frac{\partial N}{\partial x} = 3y^2$","No, porque $M$ no depende de $x$",C,"$\frac{\partial M}{\partial y} = 3y^2$ y $\frac{\partial N}{\partial x} = 3y^2$. Son iguales, por lo que la ecuación es exacta."
EDO de Primer Orden,EDO exactas,facil,"Para encontrar $F(x,y)$ en una ecuación exacta, el primer paso es:",Dividir la ecuación por $xy$,Derivar $N$ respecto a $x$,Igualar $M = N$,Integrar $M$ respecto a $x$,D,"Se integra $M$ respecto a $x$ para obtener $F(x,y) = \int M\,dx + h(y)$, donde $h(y)$ se determina usando $\frac{\partial F}{\partial y} = N$."
EDO de Primer Orden,EDO exactas,facil,"La solución general de $y^3\,dx + 3xy^2\,dy = 0$ es:",$xy^3 = C$,$x^3y = C$,$3xy^2 = C$,$y^3 + 3xy^2 = C$,A,"Integrando $M = y^3$ respecto a $x$: $F = xy^3 + h(y)$. Derivando respecto a $y$: $3xy^2 + h'(y) = 3xy^2$, así $h'(y) = 0$. La solución es $xy^3 = C$."
EDO de Primer Orden,EDO exactas,facil,¿Cuál es $\frac{\partial}{\partial y}(2xy + x^2)$?,$2y + 2x$,$2x$,$2xy$,$x^2$,B,Derivando respecto a $y$: $\frac{\partial}{\partial y}(2xy + x^2) = 2x + 0 = 2x$.
EDO de Primer Orden,EDO exactas,medio,"Para $(6xy - y^3)\,dx + (4y + 3x^2 - 3xy^2)\,dy = 0$, verifique si es exacta.","Sí, $\frac{\partial M}{\partial y} = 6y = \frac{\partial N}{\partial x} = 6y$","No, $\frac{\partial M}{\partial y} = 6x - 3y^2 \neq \frac{\partial N}{\partial x} = 6x$","Sí, $\frac{\partial M}{\partial y} = 6x - 3y^2 = \frac{\partial N}{\partial x} = 6x - 3y^2$","No, porque contiene $y^3$",C,"$\frac{\partial M}{\partial y} = 6x - 3y^2$ y $\frac{\partial N}{\partial x} = 6x - 3y^2$. Son iguales, así que es exacta."
EDO de Primer Orden,EDO exactas,medio,"Para la ecuación exacta $(6xy - y^3)\,dx + (4y + 3x^2 - 3xy^2)\,dy = 0$, al integrar $M$ respecto a $x$:","$F(x,y) = 6x^2y - xy^3 + h(y)$","$F(x,y) = 6xy - y^3 + h(y)$","$F(x,y) = 3x^2y + h(y)$","$F(x,y) = 3x^2y - xy^3 + h(y)$",D,"$\int (6xy - y^3)\,dx = 3x^2y - xy^3 + h(y)$."
EDO de Primer Orden,EDO exactas,medio,"Continuando el problema anterior, al derivar $F = 3x^2y - xy^3 + h(y)$ respecto a $y$ e igualar con $N$, se obtiene $h'(y) = $",$4y$,$0$,$3x^2$,$-3xy^2$,A,$\frac{\partial F}{\partial y} = 3x^2 - 3xy^2 + h'(y) = N = 4y + 3x^2 - 3xy^2$. Entonces $h'(y) = 4y$.
EDO de Primer Orden,EDO exactas,medio,"La solución general de $(6xy - y^3)\,dx + (4y + 3x^2 - 3xy^2)\,dy = 0$ es:",$6xy - y^3 + 4y = C$,$3x^2y - xy^3 + 2y^2 = C$,$3x^2y + 2y^2 = C$,$3x^2y - xy^3 = C$,B,"$F(x,y) = 3x^2y - xy^3 + h(y)$ con $h(y) = 2y^2$. La solución es $3x^2y - xy^3 + 2y^2 = C$."
EDO de Primer Orden,EDO exactas,medio,"Para verificar si $(2x + y)\,dx + (x + 3y^2)\,dy = 0$ es exacta, calculamos:","$\frac{\partial M}{\partial y} = 0$, $\frac{\partial N}{\partial x} = 1$; no es exacta","$\frac{\partial M}{\partial y} = 1$, $\frac{\partial N}{\partial x} = 0$; no es exacta","$\frac{\partial M}{\partial y} = 1$, $\frac{\partial N}{\partial x} = 1$; es exacta","$\frac{\partial M}{\partial y} = 2$, $\frac{\partial N}{\partial x} = 3$; no es exacta",C,$M = 2x+y$: $\frac{\partial M}{\partial y} = 1$. $N = x+3y^2$: $\frac{\partial N}{\partial x} = 1$. Son iguales: es exacta.
EDO de Primer Orden,EDO exactas,medio,"La solución de $(2x+y)\,dx + (x+3y^2)\,dy = 0$ es:",$x^2 + y^3 = C$,$x^2 + xy + 3y^2 = C$,$2x + y + x + 3y^2 = C$,$x^2 + xy + y^3 = C$,D,"$F = \int(2x+y)dx = x^2 + xy + h(y)$. $\frac{\partial F}{\partial y} = x + h'(y) = x + 3y^2$, así $h'(y) = 3y^2$, $h(y) = y^3$. Solución: $x^2 + xy + y^3 = C$."
EDO de Primer Orden,EDO exactas,medio,"Si $(y\cos x + 2xe^y)\,dx + (\sin x + x^2 e^y - 1)\,dy = 0$, ¿es exacta?","Sí, porque $\frac{\partial M}{\partial y} = \cos x + 2xe^y = \frac{\partial N}{\partial x} = \cos x + 2xe^y$","No, porque $\frac{\partial M}{\partial y} \neq \frac{\partial N}{\partial x}$","Sí, porque $M$ y $N$ son funciones simples",No se puede determinar,A,$\frac{\partial M}{\partial y} = \cos x + 2xe^y$ y $\frac{\partial N}{\partial x} = \cos x + 2xe^y$. Son iguales.
EDO de Primer Orden,EDO exactas,medio,"Si la condición $\frac{\partial M}{\partial y} = \frac{\partial N}{\partial x}$ NO se cumple, ¿qué se puede intentar?",Abandonar el problema,Buscar un factor integrante que haga la ecuación exacta,Resolver por separación de variables directamente,Elevar ambos lados al cuadrado,B,"Si la ecuación no es exacta, se puede buscar un factor integrante $\mu$ (función de $x$, de $y$, o de ambas) que al multiplicar la ecuación la convierta en exacta."
EDO de Primer Orden,EDO exactas,dificil,"Para la ecuación exacta $(6xy - y^3)dx + (4y + 3x^2 - 3xy^2)dy = 0$ con condición inicial $y(0) = 1$, la solución particular es:",$3x^2y - xy^3 + 2y^2 = 0$,$3x^2y - xy^3 + 2y^2 = 1$,$3x^2y - xy^3 + 2y^2 = 2$,$3x^2y - xy^3 + 2y^2 = 4$,C,"$F(x,y) = 3x^2y - xy^3 + 2y^2$. Con $(0,1)$: $F(0,1) = 0 - 0 + 2 = 2$. La solución es $3x^2y - xy^3 + 2y^2 = 2$."
EDO de Primer Orden,EDO exactas,dificil,"Dada $(3x^2 + y)dx + (x - 2y)dy = 0$, $\frac{\partial M}{\partial y} = 1$ y $\frac{\partial N}{\partial x} = 1$. Al resolver, $F(x,y)$ es:",$x^3 - xy + y^2 = C$,$3x^2 + xy - 2y = C$,$x^3 + xy + y^2 = C$,$x^3 + xy - y^2 = C$,D,"$F = \int(3x^2+y)dx = x^3 + xy + h(y)$. $\frac{\partial F}{\partial y} = x + h'(y) = x - 2y$, así $h'(y) = -2y$, $h(y) = -y^2$. Solución: $x^3 + xy - y^2 = C$."
EDO de Primer Orden,EDO exactas,dificil,"Si $\frac{\frac{\partial M}{\partial y} - \frac{\partial N}{\partial x}}{N}$ depende solo de $x$, entonces el factor integrante es:",$\mu(x) = e^{\int \frac{M_y - N_x}{N}dx}$,$\mu(y) = e^{\int \frac{N_x - M_y}{M}dy}$,$\mu(x) = e^{\int \frac{N_x - M_y}{N}dx}$,$\mu = \frac{M}{N}$,A,"Si $\frac{M_y - N_x}{N}$ es función solo de $x$, el factor integrante es $\mu(x) = e^{\int \frac{M_y - N_x}{N}dx}$."
EDO de Primer Orden,EDO exactas,dificil,"Para $(e^x \sin y + 3y)\,dx - (3x - e^x \sin y)\,dy = 0$, verificamos: $\frac{\partial M}{\partial y} = e^x \cos y + 3$ y $\frac{\partial N}{\partial x} = -3 + e^x \sin y$. ¿Es exacta?",Sí,"No, porque $e^x\cos y + 3 \neq -3 + e^x\sin y$","Sí, si se multiplica por $-1$",Depende del valor de $x$,B,"$M_y = e^x\cos y + 3$ y $N_x = -3 + e^x\sin y$. Como $\cos y \neq \sin y$ en general y los signos de las constantes difieren, $M_y \neq N_x$."
EDO de Primer Orden,EDO exactas,dificil,La ecuación $(2xy + 1)dx + (x^2 + 2y)dy = 0$ con $y(0) = 1$ tiene solución:,$x^2 + 2xy + y^2 = 1$,$x^2y + x + y^2 = 2$,$x^2y + x + y^2 = 1$,$x^2y + y^2 = 1$,C,"$M_y = 2x = N_x$: exacta. $F = \int(2xy+1)dx = x^2y + x + h(y)$. $F_y = x^2 + h'(y) = x^2 + 2y$, $h'(y) = 2y$, $h = y^2$. $F = x^2y + x + y^2$. Con $(0,1)$: $0+0+1 = 1$."
EDO de Primer Orden,EDO exactas,dificil,"Para $ydx + (2x - ye^y)dy = 0$, $M_y = 1$ y $N_x = 2$. Calculamos $\frac{M_y - N_x}{N} = \frac{-1}{2x - ye^y}$, que no depende solo de $x$. Si probamos $\frac{N_x - M_y}{M} = \frac{1}{y}$, el factor integrante es:",$\mu = xy$,$\mu = \frac{1}{y}$,$\mu = e^y$,$\mu = y$,D,$\frac{N_x - M_y}{M} = \frac{2-1}{y} = \frac{1}{y}$ depende solo de $y$. El factor integrante es $\mu(y) = e^{\int \frac{1}{y}dy} = e^{\ln y} = y$.
EDO de Primer Orden,EDO reductibles,facil,Una EDO de segundo orden se llama reductible cuando:,se puede reducir a una EDO de primer orden mediante una sustitución,tiene coeficientes constantes,es separable,tiene solución explícita,A,"Se llama reductible porque mediante una sustitución adecuada ($p = y'$), se reduce el orden de la ecuación."
EDO de Primer Orden,EDO reductibles,facil,"Si la EDO de segundo orden $F(x, y', y'') = 0$ no contiene $y$ explícitamente, la sustitución adecuada es:",$p = y$,"$p = y'$, $y'' = \frac{dp}{dx}$","$p = y'$, $y'' = p\frac{dp}{dy}$",$v = \frac{y}{x}$,B,"Cuando falta $y$, se define $p = y'$ y $y'' = \frac{dp}{dx}$, obteniendo una ecuación de primer orden en $p$ y $x$."
