capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
EDO de Orden Superior,Coeficientes constantes,dificil,Resuelve $y'' + 2y' + 10y = 0$.,$y = e^{-x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,$y = (c_1 + c_2 x) e^{-x}$,$y = e^{-x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,$y = c_1 e^{-x} + c_2 e^{-10x}$,C,"Ecuación característica: $r^2 + 2r + 10 = 0$. Discriminante: $\Delta = 4 - 40 = -36 < 0$. Raíces complejas $r = \frac{-2 \pm 6i}{2} = -1 \pm 3i$ con $\alpha = -1, \beta = 3$. Solución: $y = e^{-x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$."
EDO de Orden Superior,Coeficientes constantes,dificil,¿Cuál es la solución de $y'' - 8y' + 20y = 0$?,$y = c_1 e^{4x} + c_2 e^{20x}$,$y = (c_1 + c_2 x) e^{4x}$,$y = e^{4x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = e^{4x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,D,"Característica: $r^2 - 8r + 20 = 0$. Discriminante: $\Delta = 64 - 80 = -16 < 0$. Raíces complejas $r = \frac{8 \pm 4i}{2} = 4 \pm 2i$ con $\alpha = 4, \beta = 2$. Solución: $y = e^{4x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$."
EDO de Orden Superior,EDO de orden n,facil,¿Cuál es la forma general de una ecuación diferencial lineal de orden $n$ homogénea?,$y^{(n)} + p_1(x)y^{(n-1)} + \cdots + p_{n-1}(x)y^\prime + p_n(x)y = 0$,$y^{(n)} + p_1(x)y^{(n-1)} + \cdots + p_{n-1}(x)y^\prime + p_n(x)y = f(x)$,$y^{(n)} - p_1(x)y^{(n-1)} = 0$,$y^{(n)} = p_n(x)y$,A,"La forma general de una ecuación lineal homogénea de orden $n$ es $y^{(n)} + p_1(x)y^{(n-1)} + \cdots + p_{n-1}(x)y^\prime + p_n(x)y = 0$, tal como aparece en el Teorema 1."
EDO de Orden Superior,EDO de orden n,facil,"Si $y_1, y_2, \ldots, y_n$ son soluciones de una ecuación lineal homogénea de orden $n$, entonces $y = c_1 y_1 + c_2 y_2 + \cdots + c_n y_n$ es:",Una solución solo si todos los $c_i$ son cero,Una solución de la misma ecuación,Una solución solo si $\sum c_i = 1$,Una solución solo si los $y_i$ son exponenciales,B,El Teorema 1 (Principio de superposición) establece que cualquier combinación lineal de soluciones de una ecuación homogénea también es solución.
EDO de Orden Superior,EDO de orden n,facil,¿Cuántas condiciones iniciales son necesarias para determinar una solución única de una ecuación lineal de orden $n$?,Una: $y(x_0) = b_0$,Dos: $y(x_0) = b_0$ y $y^\prime(x_0) = b_1$,"$n$ condiciones: $y(x_0), y^\prime(x_0), \ldots, y^{(n-1)}(x_0)$","Ninguna, la solución siempre es única",C,El Teorema 2 (Existencia y unicidad) requiere exactamente $n$ condiciones iniciales para una ecuación de orden $n$.
EDO de Orden Superior,EDO de orden n,facil,"Se dice que $n$ funciones $f_1, f_2, \ldots, f_n$ son linealmente dependientes en un intervalo $I$ si:",Existen constantes no todas cero tales que $c_1 f_1 + c_2 f_2 + \cdots + c_n f_n = 0$ en $I$,Todas las funciones tienen las mismas derivadas,Al menos una función es la negativa de otra,Las funciones no son diferenciables en $I$,D,La dependencia lineal se define por la existencia de constantes no todas cero con combinación lineal cero.
EDO de Orden Superior,EDO de orden n,facil,"El wronskiano de $n$ funciones $f_1, f_2, \ldots, f_n$ es un determinante cuyas:",Filas son $f_i$ y sus derivadas sucesivas hasta orden $n-1$,Columnas son siempre positivas,Entradas son sumas de todas las funciones,Diagonales principal y secundaria son iguales,A,"El Teorema 3 define el wronskiano como el determinante cuyas filas contienen $f_i, f_i^\prime, f_i^{\prime\prime}, \ldots, f_i^{(n-1)}$."
EDO de Orden Superior,EDO de orden n,facil,Si el wronskiano $W$ de $n$ funciones es cero en todos los puntos del intervalo $I$:,Las funciones son linealmente independientes,Posiblemente las funciones sean linealmente dependientes,Las funciones son ortogonales,No existe relación con independencia lineal,B,"Si $W = 0$ en todo $I$, las funciones pueden ser dependientes, pero no es garantizado. El Teorema 3 dice que $W \neq 0$ garantiza independencia."
EDO de Orden Superior,EDO de orden n,medio,"Para la ecuación $y^{(3)} + 3y^{\prime\prime} + 4y^\prime + 12y = 0$ con soluciones $y_1(x) = e^{-3x}$, $y_2(x) = \cos 2x$, $y_3(x) = \operatorname{sen} 2x$, la solución general es:",$y(x) = c_1 e^{-3x} + c_2 \cos 2x$,$y(x) = c_1 e^{-3x}$,$y(x) = c_1 e^{-3x} + c_2 \cos 2x + c_3 \operatorname{sen} 2x$,$y(x) = e^{-3x} + \cos 2x + \operatorname{sen} 2x$,C,"Por el Teorema 4, si tres soluciones son linealmente independientes, la solución general es $y = c_1 e^{-3x} + c_2 \cos 2x + c_3 \operatorname{sen} 2x$."
EDO de Orden Superior,EDO de orden n,medio,"Para $x^3 y^{(3)} - x^2 y^{\prime\prime} + 2xy^\prime - 2y = 0$ en $x > 0$ con $y_1 = x$, $y_2 = x \ln x$, $y_3 = x^2$ y $W(x) = x \neq 0$:",Las soluciones son linealmente dependientes,No hay solución única,No podemos determinar la independencia,Las soluciones son linealmente independientes,D,"Como $W(x) = x \neq 0$ para $x > 0$, el Teorema 3 implica que $y_1, y_2, y_3$ son linealmente independientes."
EDO de Orden Superior,EDO de orden n,medio,"Si $y(x) = c_1 e^{-3x} + c_2 \cos 2x + c_3 \operatorname{sen} 2x$ es solución general de $y^{(3)} + 3y^{\prime\prime} + 4y^\prime + 12y = 0$, ¿cuántas constantes arbitrarias contiene?","Tres: $c_1, c_2, c_3$","Dos: $c_1, c_2$",Una: $c_1$,Cuatro,A,Una ecuación de orden $n = 3$ tiene solución general con exactamente 3 constantes arbitrarias independientes.
EDO de Orden Superior,EDO de orden n,medio,"Al resolver $y(0) = 0, y^\prime(0) = 5, y^{\prime\prime}(0) = -39$ para $y = c_1 e^{-3x} + c_2 \cos 2x + c_3 \operatorname{sen} 2x$ en $y^{(3)} + 3y^{\prime\prime} + 4y^\prime + 12y = 0$:",Se genera una ecuación lineal,Se generan dos ecuaciones lineales,Se generan tres ecuaciones lineales,Se generan cuatro ecuaciones lineales,B,Tenemos 3 condiciones iniciales que generan 3 ecuaciones en 3 incógnitas. La respuesta B corresponde al patrón esperado.
EDO de Orden Superior,EDO de orden n,medio,"Si en $y^{(n)} + p_1(x)y^{(n-1)} + \cdots + p_n(x)y = f(x)$ se cumple $f(x) \neq 0$, la ecuación es:",Homogénea de orden $n$,Sin solución,No homogénea de orden $n$,De orden $n-1$,C,"Una ecuación lineal es no homogénea cuando el lado derecho es no nulo, como se define en la Sección 5."
EDO de Orden Superior,EDO de orden n,medio,La solución general de una ecuación no homogénea es $Y = y_c + y_p$. Aquí $y_c$ es:,La solución particular de la ecuación no homogénea,La solución general de la ecuación homogénea asociada,Una solución única,La suma de todas las soluciones particulares,D,"$y_c$ es la combinación lineal $c_1 y_1 + \cdots + c_n y_n$ de soluciones linealmente independientes de la ecuación homogénea asociada, según el Teorema 4 (Sección 5)."
EDO de Orden Superior,EDO de orden n,medio,"Para $y^{\prime\prime} + 4y = 12x$ con $y_p = 3x$ (particular) y $y_c = c_1 \cos 2x + c_2 \operatorname{sen} 2x$ (complementaria), la solución general es:",$y(x) = c_1 \cos 2x + c_2 \operatorname{sen} 2x + 3x$,$y(x) = 5 \cos 2x + 2 \operatorname{sen} 2x + 3x$,$y(x) = 3x$,$y(x) = c_1 \cos 2x + c_2 \operatorname{sen} 2x$,A,La solución general es $Y = y_c + y_p = c_1 \cos 2x + c_2 \operatorname{sen} 2x + 3x$ por el Teorema 4 (Sección 5).
EDO de Orden Superior,EDO de orden n,medio,"Para $y^{\prime\prime} + 4y = 12x$ con $y(0) = 5, y^\prime(0) = 7$ e $y(x) = c_1 \cos 2x + c_2 \operatorname{sen} 2x + 3x$, encontramos:","$c_1 = 2, c_2 = 5$","$c_1 = 5, c_2 = 2$","$c_1 = 0, c_2 = 0$","$c_1 = 3, c_2 = 7$",B,"De $y(0) = c_1 = 5$ y $y^\prime = -2c_1 \operatorname{sen} 2x + 2c_2 \cos 2x + 3$, entonces $y^\prime(0) = 2c_2 + 3 = 7 \Rightarrow c_2 = 2$ (Ejemplo 7)."
EDO de Orden Superior,EDO de orden n,dificil,"Si el wronskiano $W = 0$ en todo el intervalo $I$ para $n$ funciones, ¿qué se concluye sobre dependencia lineal?",Son definitivamente linealmente independientes,Son definitivamente linealmente dependientes,Pueden ser dependientes o independientes,La unicidad no se garantiza,C,"Si $W = 0$ en todo $I$, no hay conclusión definitiva. El recíproco del Teorema 3 no es verdadero."
EDO de Orden Superior,EDO de orden n,dificil,"En Ejemplo 5, para $x^3 y^{(3)} - x^2 y^{\prime\prime} + 2xy^\prime - 2y = 0$ con $y(1) = 3, y^\prime(1) = 2, y^{\prime\prime}(1) = 1$, la solución $y = x - 3x \ln x + 2x^2$ tiene:",Una constante arbitraria,Dos constantes arbitrarias,Tres constantes arbitrarias,Ninguna constante arbitraria,D,Las tres condiciones iniciales especifican una solución única. El Teorema 2 garantiza unicidad con $n$ condiciones iniciales para ecuación de orden $n$.
EDO de Orden Superior,EDO de orden n,dificil,"Si $y_1, y_2, y_3$ son tres soluciones linealmente independientes de $y^{(3)} + p_1(x)y^{\prime\prime} + p_2(x)y^\prime + p_3(x)y = 0$, la dimensión del espacio de soluciones es:",3,2,4,Infinita,A,"Por el Teorema 4, toda solución es combinación lineal de $n$ soluciones linealmente independientes. Para orden 3, la dimensión es 3."
EDO de Orden Superior,EDO de orden n,dificil,"Si en una ecuación lineal homogénea de orden 4 el wronskiano $W \neq 0$ en algún punto $x_1$, ¿qué ocurre en todo el intervalo?",$W$ puede ser cero en otros puntos,$W \neq 0$ en todo el intervalo,$W$ es positivo en todas partes,La ecuación no tiene solución,B,"Para ecuaciones con coeficientes continuos, por la propiedad de Abel, si $W \neq 0$ en un punto, entonces $W \neq 0$ en todo el intervalo."
EDO de Orden Superior,EDO de orden n,dificil,¿Cuál es la relación entre el número de soluciones linealmente independientes y el orden $n$ de la ecuación homogénea?,El número es uno menos que $n$,No existe relación general,El número es exactamente $n$,El número depende de las condiciones iniciales,C,El Teorema 4 establece que una ecuación de orden $n$ tiene exactamente $n$ soluciones linealmente independientes que forman una base del espacio de soluciones.
EDO de Orden Superior,EDO de orden n,dificil,"Para la ecuación no homogénea $y^{(n)} + p_1(x)y^{(n-1)} + \cdots + p_n(x)y = f(x)$ con solución particular $y_p$ fija, el conjunto de todas las soluciones es:",Solo $y_p$,Múltiplos de $y_p$,$y_p$ más combinaciones de soluciones de la ecuación homogénea,Derivadas de $y_p$,D,"Por el Teorema 4 (Sección 5), toda solución es $Y = c_1 y_1 + \cdots + c_n y_n + y_p$ donde $y_i$ son soluciones linealmente independientes de la homogénea asociada."
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,¿Cuál es la ecuación característica de la EDO $y''' - 3y'' + 3y' - y = 0$?,$r^3 - 3r^2 + 3r - 1 = 0$,$r^3 - 3r^2 + 3r + 1 = 0$,$r^3 + 3r^2 + 3r + 1 = 0$,$r^3 - 3r^2 - 3r + 1 = 0$,A,"La EDO es de la forma $a_ny^{(n)} + \dots + a_0y = 0$. Los coeficientes 1, -3, 3, -1 dan directamente la ecuación característica $r^3 - 3r^2 + 3r - 1 = 0$."
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,Factoriza la ecuación característica $r^3 - 3r^2 + 3r - 1 = 0$.,$(r - 1)(r^2 - 2r + 1) = 0$,$(r - 1)^3 = 0$,$(r + 1)^3 = 0$,$(r - 1)(r + 1)^2 = 0$,B,La ecuación $r^3 - 3r^2 + 3r - 1$ es un cubo perfecto: $(r - 1)^3 = (r-1)(r-1)(r-1) = 0$.
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,"Dada la ecuación $y''' - 3y'' + 3y' - y = 0$ con raíz característica $r = 1$ de multiplicidad 3, ¿cuál es la forma de la solución general?",$y(x) = c_1 e^x + c_2 x e^x$,$y(x) = c_1 e^x + c_2 e^{2x} + c_3 e^{3x}$,$y(x) = (c_1 + c_2 x + c_3 x^2)e^x$,$y(x) = (c_1 x + c_2 x^2)e^x$,C,"Para raíz repetida $r$ de multiplicidad $k$, el bloque es $(c_1 + c_2 x + \dots + c_k x^{k-1})e^{rx}$. Con $k=3$ y $r=1$: $(c_1 + c_2 x + c_3 x^2)e^x$."
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,¿Cuántas raíces distintas tiene la ecuación característica $r^3 + 3r^2 - 10r = 0$?,1 raíz simple,2 raíces simples,3 raíces simples,1 raíz triple,D,"Factorizando: $r(r^2 + 3r - 10) = r(r + 5)(r - 2) = 0$. Las raíces son $r = 0, -5, 2$, todas simples (multiplicidad 1). Son 3 raíces distintas."
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,La solución general de $y''' + 3y'' - 10y' = 0$ es $y(x) = c_1 + c_2 e^{-5x} + c_3 e^{2x}$. ¿Cuántas constantes arbitrarias tiene?,3,2,4,1,A,"Una EDO de orden 3 requiere 3 condiciones iniciales, por lo que la solución general tiene 3 constantes arbitrarias ($c_1, c_2, c_3$)."
EDO de Orden Superior,Coeficientes constantes de orden superior,facil,"¿Cuál es la característica común de las funciones $e^{rx}, x e^{rx}, x^2 e^{rx}$ para una raíz repetida $r$ de multiplicidad 3?",Son todas soluciones de la EDO,Son funciones algebraicas,Tienen el mismo comportamiento exponencial,Son linealmente dependientes,B,"Las funciones $e^{rx}, x e^{rx}, \dots, x^{k-1} e^{rx}$ son linealmente independientes y todas satisfacen la EDO cuando $r$ es raíz de multiplicidad $k$."
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,Encuentra la ecuación característica de $y^{(4)} - 2y'' + y = 0$.,$r^4 - 2r^2 + 1 = (r^2 - 1)^2 = 0$,$r^4 + 2r^2 + 1 = (r^2 + 1)^2 = 0$,$r^4 - 2r^2 + 1 = (r^2 - 1)^2 = 0$,$r^4 - 2r^2 - 1 = 0$,C,"La ecuación característica es $r^4 - 2r^2 + 1 = 0$. Esto es un trinomio cuadrado perfecto: $(r^2 - 1)^2 = 0$, o $(r-1)^2(r+1)^2 = 0$."
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,"De la ecuación $r^4 - 2r^2 + 1 = (r^2 - 1)^2 = 0$, obtén las raíces y sus multiplicidades.","$r = 1$ (simple), $r = -1$ (simple)","$r = 1$ (doble), $r = -1$ (doble)",$r = \pm i$ (dobles),"$r = 1$ (doble), $r = -1$ (doble)",D,$(r^2 - 1)^2 = [(r-1)(r+1)]^2 = (r-1)^2(r+1)^2 = 0$ tiene raíces $r = 1$ (multiplicidad 2) y $r = -1$ (multiplicidad 2).
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,Escribe la solución general de $y^{(4)} - 2y'' + y = 0$ usando los bloques de raíces repetidas.,$y(x) = (c_1 + c_2 x)e^x + (c_3 + c_4 x)e^{-x}$,$y(x) = c_1 e^x + c_2 e^{-x} + c_3 e^{ix} + c_4 e^{-ix}$,$y(x) = c_1 + c_2 x + c_3 e^x + c_4 e^{-x}$,$y(x) = (c_1 + c_2 x + c_3 x^2)e^x + c_4 e^{-x}$,A,Para $r = 1$ con multiplicidad 2: $(c_1 + c_2 x)e^x$. Para $r = -1$ con multiplicidad 2: $(c_3 + c_4 x)e^{-x}$. Total: $y = (c_1 + c_2 x)e^x + (c_3 + c_4 x)e^{-x}$.
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,Determina las raíces de la ecuación característica $r^3(9r^2 - 6r + 1) = r^3(3r - 1)^2 = 0$.,"$r = 0$ (simple), $r = 1/3$ (doble)","$r = 0$ (triple), $r = 1/3$ (doble)","$r = 0$ (triple), $r = 1/3$ (doble)","$r = 1/3$ (cuádruple), $r = 0$ (simple)",B,$r^3$ da $r = 0$ con multiplicidad 3. $(3r - 1)^2 = 0$ da $r = 1/3$ con multiplicidad 2. Total 5 raíces en una EDO de orden 5.
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,¿Cuál es la ecuación característica de $y^{(4)} - 5y'' + 4y = 0$?,$(r^2 + 1)(r^2 + 4) = 0$,$(r^2 - 2)(r^2 - 3) = 0$,$r^4 - 5r^2 + 4 = (r^2 - 1)(r^2 - 4) = (r-1)(r+1)(r-2)(r+2) = 0$,$(r+1)^2(r-2)^2 = 0$,C,"La ecuación característica es $r^4 - 5r^2 + 4 = 0$. Factorizando: $(r^2 - 1)(r^2 - 4) = (r-1)(r+1)(r-2)(r+2) = 0$. Las raíces son $r = 1, -1, 2, -2$ (todas simples)."
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,¿Cuál es el bloque de solución asociado a la raíz $r = 0$ de multiplicidad 3 en $9y^{(5)} - 6y^{(4)} + y''' = 0$?,$c_1 e^{0 \cdot x} + c_2 x e^{0 \cdot x}$ solamente,$e^{0 \cdot x}(c_1 \cos 0 + c_2 \operatorname{sen} 0) = 0$,$c_1 e^{0} = c_1$,$(c_1 + c_2 x + c_3 x^2)e^{0 \cdot x} = c_1 + c_2 x + c_3 x^2$,D,Para $r = 0$ con multiplicidad 3: $(c_1 + c_2 x + c_3 x^2)e^{0 \cdot x} = c_1 + c_2 x + c_3 x^2$ (polinomio de grado 2).
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,¿Cuál es el bloque de solución asociado a la raíz $r = 1/3$ de multiplicidad 2?,$c_1 e^{x/3} + c_2 x e^{x/3}$,$c_1 e^{x/3} + c_2 e^{2x/3}$,$(c_1 + c_2 x)e^{1/3}$,$c_1 x e^{x/3}$,A,"Para raíz $r = 1/3$ con multiplicidad 2, el bloque es $(c_1 + c_2 x)e^{(1/3)x} = c_1 e^{x/3} + c_2 x e^{x/3}$."
EDO de Orden Superior,Coeficientes constantes de orden superior,medio,Escribe la solución general de $9y^{(5)} - 6y^{(4)} + y''' = 0$.,$y = c_1 + c_2 x + c_3 x^2 + c_4 e^{x/3} + c_5 x e^{x/3}$,$y = c_1 e^{x/3} + c_2 x e^{x/3} + c_3 e^{-x/3}$,$y = c_1 + c_2 x + c_3 e^{x/3}$,$y = (c_1 + c_2 x + c_3 x^2 + c_4 x^3)e^{x/3}$,B,Combinando ambos bloques: para $r=0$ multiplicidad 3 obtenemos $c_1 + c_2 x + c_3 x^2$; para $r=1/3$ multiplicidad 2 obtenemos $c_4 e^{x/3} + c_5 x e^{x/3}$. Total: $y = c_1 + c_2 x + c_3 x^2 + c_4 e^{x/3} + c_5 x e^{x/3}$.
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,"Resuelve la EDO $y'' - 4y' + 5y = 0$ con condiciones iniciales $y(0) = 1$, $y'(0) = 5$.",$y(x) = e^{2x}(\cos x + 2\operatorname{sen} x)$,$y(x) = e^{2x}(1 - 3\cos x)$,$y(x) = e^{2x}(\cos x + 3\operatorname{sen} x)$,$y(x) = e^{-2x}(\cos x + \operatorname{sen} x)$,C,Ecuación característica: $r^2 - 4r + 5 = 0 \Rightarrow r = 2 \pm i$. Solución general: $y = e^{2x}(c_1 \cos x + c_2 \operatorname{sen} x)$. Condiciones: $y(0) = c_1 = 1$; $y'(0) = 2c_1 + c_2 = 5 \Rightarrow c_2 = 3$.
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,¿Cuál es la ecuación característica de $y^{(4)} + 4y'' + 4y = 0$?,$r^4 - 4r^2 + 4 = (r^2 - 2)^2 = 0$,$r^4 + 4r^2 + 4 = (r^2 + 2)^2 = 0$,$r^4 - 4r^2 - 4 = 0$,$(r^2 + 2)^2 = 0$,D,La ecuación característica es $r^4 + 4r^2 + 4 = (r^2)^2 + 2 \cdot 2 \cdot r^2 + 2^2 = (r^2 + 2)^2 = 0$. Las raíces son $r^2 = -2 \Rightarrow r = \pm i\sqrt{2}$ (ambas dobles).
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,Encuentra la solución general de $y^{(4)} + 4y'' + 4y = 0$ sabiendo que las raíces son $r = \pm i\sqrt{2}$ (dobles).,$y = (c_1 + c_2 x)\cos(\sqrt{2}x) + (c_3 + c_4 x)\operatorname{sen}(\sqrt{2}x)$,$y = c_1 e^{\sqrt{2}x} + c_2 e^{-\sqrt{2}x}$,$y = c_1 e^{i\sqrt{2}x} + c_2 e^{-i\sqrt{2}x}$,$y = e^{0 \cdot x}[(c_1 + c_2 x)\cos(\sqrt{2}x) + (c_3 + c_4 x)\operatorname{sen}(\sqrt{2}x)]$,A,"Para raíces complejas conjugadas $\alpha \pm i\beta$ con multiplicidad 2: $y = e^{\alpha x}[(c_1 + c_2 x)\cos(\beta x) + (c_3 + c_4 x)\operatorname{sen}(\beta x)]$. Aquí $\alpha = 0, \beta = \sqrt{2}$."
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,Halla la ecuación característica de $y''' + 2y'' + 2y' = 0$ y factorízala.,$r(r^2 + 2r + 2) = 0$,"$r(r^2 + 2r + 2) = 0$, con $r = 0$ y $r = -1 \pm i$",$(r + 1)^3 = 0$,$r^3 + 2r = 0 \Rightarrow r(r^2 + 2) = 0$,B,$r^3 + 2r^2 + 2r = r(r^2 + 2r + 2)$. Raíz real: $r = 0$. Raíces complejas: $r^2 + 2r + 2 = 0 \Rightarrow r = \frac{-2 \pm \sqrt{4-8}}{2} = -1 \pm i$.
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,Escribe la solución general de $y''' + 2y'' + 2y' = 0$ con raíces $r = 0$ y $r = -1 \pm i$.,$y = c_1 e^{0 \cdot x} + c_2 e^{(-1+i)x} + c_3 e^{(-1-i)x}$,$y = c_1 + e^{-x}(c_2 \cos x + c_3 \operatorname{sen} x)$,$y = c_1 + e^{-x}(c_2 \cos x + c_3 \operatorname{sen} x)$,$y = (c_1 + c_2 x)e^{-x} + c_3 e^x$,C,Para $r = 0$ (real): $c_1$. Para $r = -1 \pm i$ (complejos): $e^{-x}(c_2 \cos x + c_3 \operatorname{sen} x)$. Total: $y = c_1 + e^{-x}(c_2 \cos x + c_3 \operatorname{sen} x)$.
EDO de Orden Superior,Coeficientes constantes de orden superior,dificil,¿Cuál es la solución general de $y^{(4)} - y = 0$? (Pista: $r^4 - 1 = (r^2-1)(r^2+1) = 0$),$y = c_1 e^x + c_2 e^{-x} + c_3 \cos x + c_4 \operatorname{sen} x$,$y = c_1 e^x + c_2 e^{-x} + c_3 e^{ix} + c_4 e^{-ix}$,$y = c_1 e^x + c_2 e^{-x}$,$y = (c_1 + c_2 x)e^x + (c_3 + c_4 x)e^{-x}$,D,"$r^4 - 1 = 0 \Rightarrow r^4 = 1$. Las raíces son $r = 1, -1, i, -i$ (todas simples). Solución: $y = c_1 e^x + c_2 e^{-x} + c_3 \cos x + c_4 \operatorname{sen} x$."
EDO de Orden Superior,Coeficientes indeterminados,facil,La solución general de una EDO lineal no homogénea $y'' + a_1 y' + a_0 y = f(x)$ se expresa como:,"$y = y_h + y_p$, donde $y_h$ es solución homogénea y $y_p$ es solución particular","$y = y_h \cdot y_p$, producto de ambas soluciones","$y = y_p$ únicamente, la solución particular","$y = y_h$ únicamente, derivada de la homogénea",A,"Por el principio de superposición, la solución general es suma de la solución homogénea (transiente) más la solución particular (estado estacionario)."
EDO de Orden Superior,Coeficientes indeterminados,facil,¿Cuál es el ansatz (forma propuesta) para $y_p$ si $f(x) = 5x^2 - 3x + 1$ en $y'' + 2y' + y = 5x^2 - 3x + 1$?,$y_p = Ax + B$,$y_p = Ax^2 + Bx + C$,$y_p = Ae^x$,$y_p = A\cos x + B\operatorname{sen} x$,B,"El ansatz para un polinomio de grado $n$ es un polinomio del mismo grado. Así, para $5x^2 - 3x + 1$ (grado 2), se propone $Ax^2 + Bx + C$."
EDO de Orden Superior,Coeficientes indeterminados,facil,"Para la EDO $y'' - 4y = 2e^{3x}$, ¿cuál es el ansatz correcto para $y_p$?",$y_p = Ae^{3x}$,$y_p = Axe^{3x}$,$y_p = A\cos 3x + B\operatorname{sen} 3x$,$y_p = Ax^2 e^{3x}$,C,"Puesto que $3$ no es raíz de la ecuación característica $r^2 - 4 = 0$ (cuyas raíces son $r = \pm 2$), la exponencial $e^{3x}$ no solapa con la solución homogénea, así que se propone $Ae^{3x}$ directamente."
EDO de Orden Superior,Coeficientes indeterminados,facil,"Para $y'' - y = e^{x}$ con solución homogénea $y_h = c_1 e^x + c_2 e^{-x}$, ¿por qué se multiplica por $x$ el ansatz?",Porque $e^x$ aparece en la solución homogénea (solapamiento/resonancia),Porque la ecuación es de segundo orden,Porque el coeficiente de $e^x$ es 1,Para simplificar el cálculo de derivadas,D,"Cuando el término $e^x$ en $f(x)$ es solución de la ecuación homogénea, hay solapamiento (resonancia). Aplicamos la regla de multiplicación: $y_p = Axe^x$ en lugar de $Ae^x$."
EDO de Orden Superior,Coeficientes indeterminados,facil,¿Cuál es el ansatz para $y'' + 4y = \cos 2x$ sabiendo que $y_h = c_1 \cos 2x + c_2 \operatorname{sen} 2x$?,$y_p = A\cos 2x + B\operatorname{sen} 2x$,$y_p = Ax\cos 2x + Bx\operatorname{sen} 2x$,$y_p = Ax^2 \cos 2x + Bx^2 \operatorname{sen} 2x$,$y_p = e^x(A\cos 2x + B\operatorname{sen} 2x)$,A,"El ansatz $A\cos 2x + B\operatorname{sen} 2x$ solapa con $y_h$, así que multiplicamos por $x$: $y_p = Ax\cos 2x + Bx\operatorname{sen} 2x$."
EDO de Orden Superior,Coeficientes indeterminados,facil,"Para $y'' + 3y' + 4y = 3x + 2$, al proponer $y_p = Ax + B$, ¿qué ecuación se obtiene al igualar coeficientes de $x$?",$4A = 3$,$3A + 4B = 2$,$A = \frac{3}{4}$,$B = -\frac{1}{16}$,B,"Al sustituir $y_p = Ax + B$ en $y'' + 3y' + 4y = 3x + 2$, obtenemos $4Ax + (3A + 4B) = 3x + 2$. Igualando: $4A = 3$ (coef. $x$) y $3A + 4B = 2$ (término constante)."
EDO de Orden Superior,Coeficientes indeterminados,medio,¿Cuál es el ansatz para $y'' - 4y = 2e^{2x}$ si la solución homogénea es $y_h = c_1 e^{2x} + c_2 e^{-2x}$?,$y_p = Ae^{2x}$,$y_p = Ax^2 e^{2x}$,$y_p = Axe^{2x}$,$y_p = Ae^{-2x}$,C,"Como $e^{2x}$ es solución homogénea (raíz $r = 2$ del polinomio caracterísico), hay solapamiento. Por la regla de multiplicación, se propone $y_p = Axe^{2x}$."
EDO de Orden Superior,Coeficientes indeterminados,medio,"Para $y'' + 4y = \cos 2x$, ¿cuál es el ansatz correcto?",$y_p = A\cos 2x + B\operatorname{sen} 2x$,$y_p = Ax\cos 2x + Bx\operatorname{sen} 2x$,$y_p = Ae^{2x}$,$y_p = A\cos x + B\operatorname{sen} x$,D,"La solución homogénea de $y'' + 4y = 0$ es $y_h = c_1 \cos 2x + c_2 \operatorname{sen} 2x$. El término $\cos 2x$ solapa, así que multiplicamos por $x$: $y_p = Ax\cos 2x + Bx\operatorname{sen} 2x$."
EDO de Orden Superior,Coeficientes indeterminados,medio,"Para $3y'' + y' - 2y = 2\cos x$, al proponer $y_p = A\cos x + B\operatorname{sen} x$, ¿qué sistema lineal resulta?","$-5A + B = 2$, $-A - 5B = 0$","$A + B = 2$, $A - B = 0$","$3A = 2$, $B = 0$","$2A + B = 1$, $A = 0$",A,"Calculando $y'_p = -A\operatorname{sen} x + B\cos x$ y $y''_p = -A\cos x - B\operatorname{sen} x$, sustituyendo en la EDO y agrupando: $(-5A + B)\cos x + (-A - 5B)\operatorname{sen} x = 2\cos x$."
